 Alabama	 Alaska	 Arizona	 Arkansas	 California	 Colorado	 Connecticut	 Delaware	 District of Columbia	 Florida	 Georgia	 Hawaii	 Idaho	 Illinois	 Indiana	 Iowa	 Kansas	 Kentucky	 Louisiana	 Maine	 Maryland	 Massachusetts	 Michigan	 Minnesota	 Mississippi	 Missouri	 Montana	 Nebraska	 Nevada	 New Hampshire	 New Jersey	 New Mexico	 New York	 North Carolina	 North Dakota	 Ohio	 Oklahoma	 Oregon	 Pennsylvania	 Rhode Island	 South Carolina	 South Dakota	 Tennessee	 Texas	 Utah	 Vermont	 Virginia	 Washington	 West Virginia	 Wisconsin	 Wyoming	 Puerto Rico	 Virgin Islands
0.058195926	0.056	0.040317654	0.072727273	0.045820861	0.010027855	0.156944444	0.081433225	0.212765957	0.059648467	0.04718836	0.147601476	0.027088036	0.116134061	0.090982287	0.1208981	0.119191919	0.115684093	0.040990606	0.110132159	0.12972973	0.132210311	0.115782219	0.076660988	0.031476998	0.160792952	0.0575	0.123425693	0.070574163	0.055023923	0.135795455	0.04964539	0.153893824	0.058761062	0.088541667	0.115349682	0.1	0.061111111	0.08459596	0.15819209	0.079553385	0.107526882	0.089057043	0.047514241	0.04176611	0.15	0.086520076	0.063393412	0.071856287	0.109427609	0.04845815	0.041237113	0.567567568
0.054316198	0.048	0.035430666	0.056198347	0.048238545	0.056267409	0.155555556	0.068403909	0.210106383	0.073859387	0.044828942	0.169741697	0.042889391	0.113016368	0.094202899	0.119170984	0.123232323	0.111234705	0.040136635	0.074889868	0.121235521	0.114854518	0.099931082	0.089437819	0.036319613	0.13215859	0.045	0.118387909	0.049641148	0.04784689	0.107954545	0.035460993	0.150175584	0.048141593	0.088541667	0.112170754	0.083950617	0.053703704	0.07996633	0.129943503	0.05931612	0.096774194	0.076251455	0.04298291	0.062052506	0.26875	0.078871893	0.059042884	0.062874251	0.099326599	0.061674009	0.049484536	0.675675676
0.027158099	0.016	0.02748931	0	0.002993323	0.041225627	0.002777778	0	0.127659574	0.049551234	0.000393236	0.151291513	0.018058691	0.05806703	0.004025765	0.010362694	0	0.003337041	0	0.015418502	0.028571429	0.006125574	0.038594073	0.023850085	0.015738499	0	0.0275	0.110831234	0.02930622	0.002392344	0.032386364	0.01891253	0.056599876	0.004247788	0.026041667	0.001362398	0.04691358	0.010185185	0.003367003	0.02259887	0.013956734	0.0609319	0.014551804	0.012040394	0.034606205	0.325	0.000478011	0.014294593	0.005988024	0.031986532	0.022026432	0	0.675675676
0.03685742	0.024	0.047648137	0.044628099	0.020953258	0.046796657	0	0.003257329	0.140957447	0.083208676	0.001179709	0.129151292	0.022573363	0.057287607	0.004830918	0.015544041	0.026262626	0.023359288	0.010247652	0.002202643	0.037837838	0	0.017918677	0.028960818	0.025423729	0.012481645	0.03	0.118387909	0.027511962	0	0.04375	0.014184397	0.063829787	0.007787611	0.036458333	0.003633061	0.07037037	0.013888889	0.005892256	0.02259887	0.031402652	0.064516129	0.023864959	0.028094252	0.042959427	0.3	0.00334608	0.026724674	0.011976048	0.033670034	0.039647577	0.002061856	0.648648649
0.058195926	0.028	0.062919976	0.084297521	0.037646788	0.056824513	0.031944444	0.035830619	0.151595745	0.114248317	0.020448289	0.114391144	0.036117381	0.080670304	0.047504026	0.07253886	0.050505051	0.062291435	0.021349274	0.011013216	0.063320463	0.017355794	0.05444521	0.048551959	0.044794189	0.06020558	0.055	0.166246851	0.041866029	0.002392344	0.067045455	0.037825059	0.078083041	0.025840708	0.072916667	0.040871935	0.102469136	0.032407407	0.030723906	0.028248588	0.083740405	0.103942652	0.057043073	0.040781978	0.060859189	0.25	0.03585086	0.057799876	0.032934132	0.064814815	0.057268722	0.018556701	0.621621622
0.083414161	0.068	0.056200367	0.125619835	0.066313608	0.031754875	0.088888889	0.081433225	0.154255319	0.086761406	0.042469524	0.088560886	0.047404063	0.112626656	0.09742351	0.184801382	0.092929293	0.127919911	0.051238258	0.088105727	0.105019305	0.063297601	0.085458305	0.091993186	0.064164649	0.137298091	0.0675	0.204030227	0.05861244	0	0.096590909	0.082742317	0.087791779	0.05699115	0.109375	0.103088102	0.145679012	0.05462963	0.085016835	0.081920904	0.127704117	0.154121864	0.099534342	0.059813568	0.063245823	0	0.078393881	0.085146053	0.086826347	0.114478114	0.070484581	0.004123711	0.594594595
0.098933075	0.14	0.054367746	0.145454545	0.08496431	0.000557103	0.151388889	0.149837134	0.186170213	0.070680628	0.062524577	0.110701107	0.06772009	0.154715511	0.152173913	0.250431779	0.139393939	0.171301446	0.084543126	0.191629956	0.156756757	0.125063808	0.212267402	0.165247019	0.07748184	0.193832599	0.105	0.25440806	0.068779904	0.074162679	0.169318182	0.115839243	0.133856641	0.093451327	0.151041667	0.176657584	0.158024691	0.080555556	0.162878788	0.149717514	0.164689463	0.23297491	0.134458673	0.077162092	0.057279236	0.0375	0.124282983	0.11995028	0.146706587	0.204545455	0.207048458	0.006185567	0.594594595
0.114451988	0.236	0.02932193	0.181818182	0.097052729	0.068523677	0.2125	0.231270358	0.207446809	0.05815258	0.078647267	0.15498155	0.121896163	0.178098207	0.17310789	0.310880829	0.171717172	0.19243604	0.09735269	0.328193833	0.241698842	0.190403267	0.269469331	0.224020443	0.095641646	0.260646109	0.2	0.287153652	0.075358852	0.179425837	0.260795455	0.165484634	0.178888659	0.113982301	0.177083333	0.238873751	0.186419753	0.110185185	0.210016835	0.214689266	0.191207258	0.333333333	0.168218859	0.09360435	0.089498807	0.175	0.165869981	0.143567433	0.170658683	0.292087542	0.422907489	0.008247423	0.567567568
0.121241513	0.268	0.007330483	0.175206612	0.096592217	0.091364903	0.2125	0.205211726	0.143617021	0.026551982	0.063704286	0.195571956	0.151241535	0.164458301	0.1352657	0.300518135	0.149494949	0.163515017	0.076003416	0.453744493	0.237837838	0.194486983	0.274982771	0.216354344	0.082324455	0.281938326	0.2425	0.274559194	0.076555024	0.28708134	0.289204545	0.179669031	0.178062384	0.114336283	0.177083333	0.255676658	0.162962963	0.121296296	0.21506734	0.251412429	0.181437544	0.35125448	0.153667055	0.08790782	0.088305489	0.33125	0.15583174	0.141081417	0.164670659	0.310606061	0.484581498	0.010309278	0.594594595
0.121241513	0.276	0.01038485	0.191735537	0.10062169	0.09637883	0.205555556	0.19218241	0.127659574	0.022999252	0.069209595	0.243542435	0.167042889	0.1812159	0.150563607	0.321243523	0.177777778	0.172413793	0.074295474	0.473568282	0.247104247	0.194486983	0.300482426	0.241908007	0.088377724	0.297356828	0.265	0.287153652	0.079545455	0.311004785	0.2875	0.193853428	0.185292295	0.118230088	0.192708333	0.254768392	0.177777778	0.135185185	0.222643098	0.245762712	0.181437544	0.369175627	0.160651921	0.089849819	0.100238663	0.39375	0.160611855	0.154133002	0.185628743	0.324915825	0.480176211	0.018556701	0.540540541
0.106692532	0.2	0.029932804	0.165289256	0.089339166	0.052367688	0.168055556	0.169381107	0.156914894	0.008601346	0.058592214	0.21402214	0.139954853	0.163289166	0.141706924	0.283246978	0.16969697	0.151279199	0.064901793	0.31938326	0.188416988	0.154160286	0.247415575	0.209540034	0.072639225	0.262114537	0.2125	0.277078086	0.079545455	0.198564593	0.207386364	0.132387707	0.143978517	0.092389381	0.177083333	0.212988193	0.177777778	0.119444444	0.159090909	0.194915254	0.148639218	0.272401434	0.139697322	0.077809425	0.089498807	0.30625	0.126195029	0.148539466	0.164670659	0.240740741	0.370044053	0.024742268	0.513513514
0.085354025	0.08	0.040317654	0.127272727	0.065737969	0.005571031	0.126388889	0.120521173	0.146276596	0	0.024380653	0.158671587	0.083521445	0.106780982	0.096618357	0.19343696	0.125252525	0.110122358	0.0529462	0.22907489	0.1003861	0.124553344	0.150930393	0.128620102	0.056900726	0.18061674	0.145	0.198992443	0.072966507	0.133971292	0.125	0.052009456	0.117124561	0.080353982	0.135416667	0.122161671	0.139506173	0.083333333	0.083333333	0.115819209	0.100488486	0.193548387	0.106519208	0.064344899	0.071599045	0.23125	0.078871893	0.110006215	0.116766467	0.161616162	0.211453744	0.018556701	0.486486486
0.079534433	0.048	0.050091631	0.095867769	0.063320286	0.020612813	0.1	0.09771987	0.159574468	0.022064323	0.026740071	0.173431734	0.063205418	0.096258769	0.072463768	0.150259067	0.103030303	0.094549499	0.045260461	0.092511013	0.085714286	0.077080143	0.090971744	0.089437819	0.055690073	0.124082232	0.1	0.17884131	0.05861244	0.052631579	0.098295455	0.040189125	0.095228259	0.060176991	0.114583333	0.080381471	0.12345679	0.065740741	0.070286195	0.076271186	0.077459874	0.143369176	0.09080326	0.057353703	0.064439141	0.075	0.058795411	0.088875078	0.092814371	0.111952862	0.066079295	0.030927835	0.540540541
0.077594568	0.064	0.052535125	0.080991736	0.066774119	0.078551532	0.101388889	0.087947883	0.14893617	0.039267016	0.027133307	0.217712177	0.072234763	0.090802806	0.064412238	0.141623489	0.105050505	0.080088988	0.048676345	0.052863436	0.061776062	0.06431853	0.089593384	0.091993186	0.050847458	0.106461087	0.105	0.171284635	0.042464115	0.055023923	0.076136364	0.054373522	0.092129725	0.04920354	0.109375	0.075386013	0.107407407	0.060185185	0.06523569	0.059322034	0.05722261	0.121863799	0.077997672	0.056059037	0.093078759	0.21875	0.053059273	0.09073959	0.080838323	0.095117845	0.070484581	0.057731959	0.621621622
0.069835112	0.008	0.034819792	0.049586777	0.008519457	0.070194986	0.009722222	0.013029316	0.085106383	0.039454001	0	0.225092251	0.056433409	0.01441933	0	0.063903282	0.056565657	0.0189099	0.029035013	0	0	0.004083716	0.019986216	0.046848382	0.041162228	0.020558003	0.08	0.146095718	0.025717703	0.014354067	0	0.040189125	0	0.024424779	0.067708333	0	0.066666667	0.025	0	0	0.023726448	0.107526882	0.023282887	0.030942517	0.077565632	0.325	0	0.052827843	0.032934132	0.03956229	0.044052863	0.022680412	0.594594595
0.086323957	0.028	0.061087355	0.095867769	0.021759153	0.08189415	0.020833333	0.016286645	0.090425532	0.068997756	0.012976799	0.232472325	0.069977427	0.027279813	0.013687601	0.082901554	0.076767677	0.03003337	0.039282664	0.002202643	0.005405405	0.011740684	0.019986216	0.045996593	0.055690073	0.040381791	0.0875	0.158690176	0.031100478	0.014354067	0.014772727	0.042553191	0.008882462	0.033628319	0.088541667	0.01226158	0.096296296	0.02962963	0.003787879	0.014124294	0.045359386	0.114695341	0.037252619	0.047255308	0.085918854	0.3625	0.010516252	0.065257924	0.04491018	0.051346801	0.061674009	0.022680412	0.594594595
0.107662464	0.04	0.074526573	0.130578512	0.036610638	0.099721448	0.041666667	0.048859935	0.114361702	0.103777113	0.034998034	0.239852399	0.085778781	0.059625877	0.05394525	0.129533679	0.101010101	0.066740823	0.051238258	0.019823789	0.034749035	0.029096478	0.051688491	0.069846678	0.076271186	0.087371512	0.1175	0.198992443	0.036483254	0.0215311	0.038636364	0.082742317	0.023548854	0.056283186	0.114583333	0.056766576	0.12962963	0.049074074	0.028619529	0.039548023	0.096999302	0.139784946	0.07217695	0.062920766	0.107398568	0.2875	0.040630975	0.091982598	0.071856287	0.071548822	0.074889868	0.018556701	0.567567568
0.131910766	0.072	0.087965791	0.166942149	0.059636196	0.085236769	0.073611111	0.114006515	0.135638298	0.09367988	0.066850177	0.239852399	0.09255079	0.107560405	0.118357488	0.202072539	0.167676768	0.13570634	0.081127242	0.092511013	0.098069498	0.070444104	0.096485183	0.133730835	0.073849879	0.186490455	0.13	0.234256927	0.05562201	0.035885167	0.097727273	0.11820331	0.058458996	0.084955752	0.145833333	0.136693915	0.174074074	0.080555556	0.087542088	0.101694915	0.151430565	0.182795699	0.114086147	0.079751424	0.11097852	0.04375	0.097036329	0.123679304	0.140718563	0.15993266	0.079295154	0.028865979	0.540540541
0.153249273	0.16	0.081246182	0.190082645	0.071839742	0.055710306	0.127777778	0.188925081	0.170212766	0.08526552	0.089264648	0.243542435	0.137697517	0.176929072	0.185990338	0.276338515	0.208080808	0.184649611	0.111016225	0.200440529	0.175289575	0.138335886	0.22191592	0.222316865	0.092009685	0.254038179	0.19	0.282115869	0.072966507	0.11722488	0.175	0.158392435	0.110101219	0.124955752	0.208333333	0.242506812	0.2	0.102777778	0.175084175	0.169491525	0.186322401	0.275985663	0.155413271	0.094899016	0.109785203	0.0625	0.149139579	0.154754506	0.206586826	0.260942761	0.233480176	0.037113402	0.486486486
0.166828322	0.256	0.071472205	0.226446281	0.080589454	0.128133705	0.181944444	0.25732899	0.170212766	0.077412117	0.095949666	0.247232472	0.18510158	0.21005456	0.198067633	0.321243523	0.212121212	0.212458287	0.124679761	0.337004405	0.237837838	0.200102093	0.27842867	0.270017036	0.110169492	0.303230543	0.28	0.309823678	0.080143541	0.215311005	0.264772727	0.196217494	0.146250775	0.147964602	0.213541667	0.291099001	0.208641975	0.12962963	0.210016835	0.240112994	0.210048849	0.369175627	0.18451688	0.10538581	0.134844869	0.2	0.181644359	0.182722188	0.224550898	0.331649832	0.466960352	0.041237113	0.486486486
0.16585839	0.292	0.043982896	0.219834711	0.091526595	0.164902507	0.202777778	0.241042345	0.117021277	0.049364248	0.096342902	0.236162362	0.212189616	0.190958691	0.190016103	0.29015544	0.197979798	0.210233593	0.114432109	0.475770925	0.227027027	0.219499745	0.290833908	0.258943782	0.112590799	0.314243759	0.31	0.299748111	0.082535885	0.330143541	0.289772727	0.212765957	0.161123735	0.153274336	0.213541667	0.298819255	0.20617284	0.151851852	0.226851852	0.285310734	0.210048849	0.376344086	0.192083818	0.107716209	0.142004773	0.38125	0.185946463	0.188315724	0.221556886	0.338383838	0.511013216	0.045360825	0.486486486
0.167798254	0.296	0.047037263	0.221487603	0.092677872	0.176601671	0.198611111	0.237785016	0.114361702	0.051421092	0.103421156	0.247232472	0.227990971	0.200701481	0.203703704	0.31433506	0.212121212	0.203559511	0.109308284	0.502202643	0.231660232	0.217457887	0.305995865	0.275127768	0.138014528	0.339207048	0.335	0.317380353	0.083133971	0.346889952	0.282954545	0.231678487	0.162363148	0.16	0.229166667	0.305177112	0.211111111	0.161111111	0.23526936	0.276836158	0.207257502	0.405017921	0.192665891	0.110435008	0.15274463	0.4375	0.194550669	0.214418894	0.24251497	0.35016835	0.497797357	0.057731959	0.486486486
0.15227934	0.232	0.059865608	0.201652893	0.084734055	0.127019499	0.159722222	0.182410423	0.127659574	0.038145101	0.090837593	0.199261993	0.191873589	0.167186282	0.190016103	0.260794473	0.191919192	0.19243604	0.1058924	0.356828194	0.180694981	0.183767228	0.251550655	0.245315162	0.13559322	0.296622614	0.2775	0.307304786	0.086722488	0.236842105	0.221590909	0.184397163	0.128072712	0.141946903	0.197916667	0.259763851	0.2	0.157407407	0.182239057	0.242937853	0.17376134	0.322580645	0.17636787	0.092309684	0.146778043	0.36875	0.15917782	0.214418894	0.230538922	0.278619529	0.370044053	0.063917526	0.459459459
0.148399612	0.096	0.070861332	0.168595041	0.060096707	0.086908078	0.122222222	0.13029316	0.138297872	0.043567689	0.085725521	0.110701107	0.133182844	0.164068589	0.16747182	0.184801382	0.163636364	0.169076752	0.11528608	0.253303965	0.091891892	0.150587034	0.207443143	0.182282794	0.13559322	0.246696035	0.185	0.269521411	0.068181818	0.160287081	0.144318182	0.156028369	0.093988845	0.121769912	0.171875	0.196639419	0.183950617	0.115740741	0.128787879	0.172316384	0.136775994	0.243727599	0.161233993	0.090108752	0.108591885	0.29375	0.120936902	0.173399627	0.179640719	0.216329966	0.202643172	0.074226804	0.621621622
0.155189137	0.056	0.074526573	0.140495868	0.055376468	0.091364903	0.084722222	0.100977199	0.114361702	0.071241586	0.082972867	0.114391144	0.099322799	0.143413874	0.152173913	0.148531952	0.153535354	0.137931034	0.111870196	0.13215859	0.061776062	0.103624298	0.135079256	0.138841567	0.140435835	0.195301028	0.165	0.236775819	0.063995215	0.081339713	0.111363636	0.125295508	0.071885974	0.10619469	0.15625	0.144868302	0.165432099	0.1	0.102693603	0.132768362	0.108164689	0.189964158	0.140861467	0.086095287	0.103818616	0.11875	0.10707457	0.143567433	0.146706587	0.156565657	0.088105727	0.084536082	0.648648649
0.148399612	0.052	0.077580941	0.123966942	0.055952107	0.147075209	0.077777778	0.091205212	0.111702128	0.083395662	0.077074322	0.15498155	0.115124153	0.143024162	0.136070853	0.13298791	0.151515152	0.121245829	0.105038429	0.107929515	0.042471042	0.083716182	0.125430737	0.1439523	0.144067797	0.148311307	0.15	0.231738035	0.053229665	0.081339713	0.094886364	0.141843972	0.069407147	0.095929204	0.15625	0.134423252	0.148148148	0.087962963	0.093855219	0.124293785	0.088625262	0.17921147	0.128637951	0.079363024	0.130071599	0.3	0.088910134	0.141081417	0.146706587	0.154882155	0.123348018	0.101030928	0.72972973
0.120271581	0.004	0.075137447	0.095867769	0.023025558	0.143732591	0.031944444	0.052117264	0.082446809	0.091062079	0.065670468	0.066420664	0.103837472	0.085346843	0.066827697	0.065630397	0.078787879	0.076751947	0.066609735	0.013215859	0.004633205	0.019397652	0.050310131	0.092844974	0.14527845	0.063876652	0.1225	0.176322418	0.041267943	0.04784689	0.035795455	0.115839243	0.002272258	0.062300885	0.098958333	0.064032698	0.097530864	0.053703704	0.036616162	0.06779661	0.058618283	0.129032258	0.096623981	0.060719834	0.113365155	0.4125	0.048279159	0.078309509	0.089820359	0.089225589	0.0969163	0.096907216	0.864864865
0.13385063	0.012	0.100183262	0.138842975	0.032581165	0.155431755	0.029166667	0.052117264	0.098404255	0.133133882	0.086118757	0.077490775	0.108352144	0.099766173	0.086151369	0.08462867	0.107070707	0.090100111	0.087959009	0.017621145	0.016216216	0.026544155	0.058580289	0.099659284	0.163438257	0.088839941	0.125	0.188916877	0.033492823	0.043062201	0.051704545	0.120567376	0.0185912	0.078938053	0.114583333	0.078564941	0.130864198	0.061111111	0.045875421	0.079096045	0.090020935	0.132616487	0.113504075	0.081693423	0.127684964	0.43125	0.063097514	0.097576134	0.095808383	0.098484848	0.0969163	0.107216495	0.864864865
0.142580019	0.036	0.123396457	0.173553719	0.045705733	0.173259053	0.033333333	0.061889251	0.114361702	0.16828721	0.101061738	0.073800738	0.124153499	0.123538581	0.118357488	0.113989637	0.135353535	0.129032258	0.103330487	0.024229075	0.02007722	0.043389484	0.087525844	0.119250426	0.192493947	0.140969163	0.15	0.214105793	0.046650718	0.033492823	0.05	0.165484634	0.024788267	0.094513274	0.151041667	0.097184378	0.165432099	0.083333333	0.045875421	0.06779661	0.132588974	0.157706093	0.12572759	0.097229415	0.151551313	0.3625	0.075525813	0.124922312	0.098802395	0.123737374	0.118942731	0.115463918	0.891891892
0.181377304	0.088	0.14966402	0.223140496	0.060902602	0.170473538	0.094444444	0.123778502	0.138297872	0.164360509	0.136453008	0.05904059	0.133182844	0.183164458	0.185990338	0.240069085	0.202020202	0.193548387	0.122971819	0.118942731	0.11042471	0.105666156	0.162646451	0.172913118	0.228813559	0.258443465	0.175	0.287153652	0.073564593	0.064593301	0.121590909	0.196217494	0.058872134	0.136283186	0.1875	0.17938238	0.217283951	0.114814815	0.136784512	0.132768362	0.201674808	0.211469534	0.191501746	0.113153806	0.165871122	0.15	0.136711281	0.166563083	0.176646707	0.163299663	0.149779736	0.121649485	0.837837838
0.20271581	0.18	0.152718387	0.241322314	0.083582777	0.119220056	0.168055556	0.195439739	0.17287234	0.157816006	0.155721589	0.070110701	0.155756208	0.235385814	0.2568438	0.319516408	0.256565657	0.238042269	0.146029035	0.244493392	0.185328185	0.174068402	0.282563749	0.230834753	0.291767554	0.345080764	0.235	0.340050378	0.086124402	0.136363636	0.195454545	0.215130024	0.120636232	0.168849558	0.223958333	0.286557675	0.238271605	0.141666667	0.221380471	0.217514124	0.235868807	0.279569892	0.226426077	0.118203004	0.165871122	0.1375	0.189292543	0.200124301	0.25748503	0.273569024	0.264317181	0.12371134	0.756756757
0.217264791	0.276	0.136224801	0.272727273	0.098088879	0.19275766	0.223611111	0.270358306	0.167553191	0.148092745	0.171844278	0.073800738	0.216704289	0.270070148	0.277777778	0.371329879	0.288888889	0.270300334	0.156276687	0.381057269	0.248648649	0.244002042	0.349414197	0.283645656	0.322033898	0.375917768	0.3325	0.367758186	0.101674641	0.263157895	0.292045455	0.269503546	0.158025201	0.187964602	0.25	0.338328792	0.25308642	0.174074074	0.264309764	0.313559322	0.266573622	0.379928315	0.249126892	0.136457794	0.198090692	0.26875	0.231835564	0.230577999	0.28742515	0.359427609	0.519823789	0.129896907	0.783783784
0.222114452	0.312	0.106902871	0.272727273	0.096822473	0.215598886	0.243055556	0.286644951	0.10106383	0.118175019	0.174990169	0.051660517	0.25282167	0.274746687	0.259259259	0.331606218	0.252525253	0.264738598	0.148590948	0.486784141	0.251737452	0.266462481	0.374224673	0.289608177	0.323244552	0.374449339	0.3525	0.350125945	0.111244019	0.38277512	0.307954545	0.274231678	0.170832473	0.19539823	0.270833333	0.341053588	0.233333333	0.191666667	0.271043771	0.353107345	0.265177948	0.41218638	0.263096624	0.13127913	0.201670644	0.4125	0.233269598	0.239900559	0.299401198	0.367845118	0.59030837	0.127835052	0.702702703
