Outlying	Skewed	Clumpy	Sparse	Striated	Convex	Skinny	Stringy	Monotonic
0.0441246633	0.6265102088	0.0532377578	0.0391427131	0.0573770492	0.445628055	0.6424421221	0.3621102742	0.4488638927
0.0097414792	0.6216754477	0.0943887984	0.0286148318	0.0466321244	0.301533239	0.7087537997	0.4080592492	0.7679922855
0	0.4883634263	0.0455317294	0.0517187598	0.0367647059	0.6191734047	0.3719094712	0.5296536439	0.722771558
0	0.576045051	0.0298165716	0.0277754175	0.0548780488	0.3762349181	0.6825997402	0.4644690192	0.8468051305
0.08892219	0.6772266884	0.0479636528	0.0375288852	0.0506329114	0.4109637905	0.6021192948	0.3014641395	0.739725796
0.064984904	0.6457737982	0.1116930985	0.0282644328	0.0333333333	0.266224959	0.7120969266	0.4326001285	0.9719164193
0.0216779533	0.5876852059	0.0292984084	0.0301825586	0.0925925926	0.1885460967	0.7586774079	0.4416472462	0.7902408229
0.0119919923	0.6366097403	0.0267629329	0.0435607994	0.0571428571	0.5206297927	0.604252749	0.4524131221	0.6386000485
0.0370005937	0.6042297655	0.0539184469	0.0282937985	0.0359281437	0.2231883103	0.7455254397	0.3746965676	0.9031862867
0.0228026475	0.5645245748	0.0349308559	0.0300861065	0.0394736842	0.2103708231	0.7205509849	0.4079681713	0.8860706325
0	0.5358142909	0.0489304739	0.0273384567	0.0476190476	0.2350636309	0.7634825057	0.5231300493	0.6975558799
0	0.6681840371	0.016667645	0.0399719443	0.0649350649	0.564639207	0.4907916257	0.3943703704	0.8008007198
0	0.5483327987	0.030291993	0.0269098317	0.0778443114	0.2889236861	0.7472681687	0.4154178425	0.8974000829
0	0.5473506089	0.0487418803	0.0277754175	0.0344827586	0.2666097576	0.731269498	0.3307834909	0.9370012406
0.0240914215	0.5241296135	0.0330807718	0.0259355373	0.1006711409	0.2137496745	0.7688987418	0.502615307	0.8834148164
0.0447528562	0.714093549	0.0361061384	0.0411693719	0.0343137255	0.2867124753	0.6647066412	0.320309083	0.8031711651
0.0232697552	0.5265348755	0.0137893202	0.0574396813	0.0404624277	0.5690440594	0.5083479111	0.3611285027	0.347924145
0.0351376217	0.6613018447	0.0446891104	0.0390045682	0.0333333333	0.300245734	0.665520048	0.3012899499	0.5392321696
0.0777328415	0.6817357308	0.0407885339	0.0410987122	0.0599078341	0.2802002346	0.6764314003	0.4647036522	0.6363810981
0	0.6800235347	0.0498729902	0.0395647492	0.0572687225	0.3952615121	0.697482173	0.4460224492	0.7019355797
0.0358253675	0.580267888	0.0639274029	0.0355866954	0.0504201681	0.3155889363	0.6918909189	0.3995975978	0.5446559708
0.0276301142	0.5840245973	0.0313204556	0.0326284732	0.0564102564	0.3559083241	0.6976489371	0.4273776485	0.8726794463
0	0.6295419826	0.0263194524	0.037373669	0.0365853659	0.4788470294	0.6970865434	0.3437866969	0.7169219318
0.0183720202	0.5757687509	0.045404369	0.0313168223	0.0492610837	0.4266807222	0.6604078654	0.2785234044	0.9085449308
0	0.5982627619	0.0272707576	0.0311706365	0.0337078652	0.3522166949	0.6866863709	0.3169609316	0.9374644437
0.0307575087	0.649869824	0.0721106376	0.0314755234	0.061452514	0.3847466263	0.6869887277	0.3836363237	0.946135694
0	0.6027949129	0.0273178858	0.0316334284	0.0382513661	0.4408879999	0.6410349742	0.3472785373	0.8950520826
0.098208869	0.6352998238	0.0417122749	0.0391957161	0.0535714286	0.3757834726	0.6291169546	0.343	0.7526010035
0.1097612294	0.6185933469	0.1728153087	0.0366897073	0.036036036	0.2309011637	0.7806742899	0.3605864034	0.1061841173
0.0657290144	0.4969146123	0.0312517778	0.0509422063	0.0272108844	0.4799607902	0.5747560845	0.4000583175	0.4728990534
0.1975091336	0.6558301242	0.0332981663	0.0348200321	0.0261780105	0.1558510794	0.7811936091	0.3644314869	0.4060664005
0.0730605758	0.6450469443	0.0559748961	0.038067158	0.0497512438	0.2822874184	0.6904484103	0.3420401125	0.3821234465
0.1399959275	0.6807552022	0.2641014793	0.0381651992	0.0526315789	0.2099186352	0.7679860509	0.4330746442	0.3834824425
0.1415297014	0.6712834879	0.1612638533	0.0346407003	0.0489130435	0.1971888513	0.7605749923	0.3567324874	0.421301489
0.0515293273	0.5180677972	0.0335627664	0.0552284943	0.024691358	0.4439781072	0.6826620317	0.3300208989	0.0711352994
0.1148168471	0.6876489526	0.1225876637	0.0373958822	0.0358744395	0.2412042364	0.7704699175	0.3455854163	0.32060561
0.0195802239	0.5350839182	0.0313260482	0.0304155262	0.079787234	0.3140184796	0.7047596728	0.4047740844	0.7795790474
0	0.6645905408	0.0222396986	0.0428399422	0.0282258065	0.638740806	0.4034679082	0.2491116631	0.6682481753
0	0.604198482	0.0707477662	0.025661931	0.0625	0.2973855367	0.7464603205	0.6043253193	0.9727154806
0.0111577242	0.5259137433	0.0150358472	0.0282937985	0.0467836257	0.3340660624	0.6906037874	0.3694619124	0.9412830822
0.0138236285	0.5383662117	0.0188736668	0.0278798648	0.0538922156	0.363321455	0.6911859007	0.4251538066	0.9420187297
0	0.5638762805	0.0322068042	0.0277604644	0.0864197531	0.2575951658	0.7749871116	0.385828352	0.8662891988
0.0256679366	0.6473913458	0.0415969941	0.0395647492	0.0650406504	0.3785374763	0.642111016	0.3748874471	0.558631741
0	0.638334892	0.0760086419	0.033258668	0.0582010582	0.4699790127	0.665800313	0.2931330175	0.9275296887
0.0904060193	0.6666975109	0.1744033847	0.0358308808	0.0643564356	0.2032243063	0.768162185	0.3173809328	0.3866804256
0	0.5411786278	0.0393395455	0.0264899473	0.1523178808	0.2032752653	0.7594004466	0.502615307	0.8905376175
0.0174514092	0.7071535737	0.0600502486	0.0419585692	0.0253164557	0.5520215066	0.4772181227	0.368087963	0.6472694568
0.0122719069	0.5913530159	0.0388028229	0.0262379563	0.0264900662	0.2451188688	0.7638674639	0.4360943287	0.9246852605
0	0.5496879416	0.0385031013	0.0278947539	0.020979021	0.3006893944	0.7240143883	0.467039444	0.9618794136
0	0.5653957862	0.0473356124	0.0264899473	0.1307692308	0.1415192631	0.7587415858	0.5192111624	0.9267786803
0	0.5153785325	0.04217912	0.0253198652	0.1127819549	0.2315726097	0.7874570824	0.533038517	0.9315526501
0.0187364872	0.6073293398	0.0629614942	0.037094882	0.0431034483	0.3206555203	0.6703701328	0.3388171195	0.7250442126
0.037485524	0.4905417355	0.0317301995	0.0286003175	0.0328947368	0.3254766545	0.7393101361	0.3327872814	0.9689954052
0.0668304551	0.6568501094	0.1556970743	0.0370052265	0.0421052632	0.2369353681	0.7649908107	0.2714458008	0.2960474597
0	0.6165080546	0.0863165499	0.0265682043	0.0387096774	0.3206414245	0.7258353775	0.3570069674	0.9470372662
0.0093807258	0.5812067725	0.0421465298	0.0340239026	0.0560344828	0.3288792741	0.7172516802	0.3446924312	0.5014436585
0.011837711	0.5229856477	0.0161146315	0.0501287876	0.0289855072	0.5343379336	0.5681312174	0.3913902543	0.6658938284
0.0522367396	0.6614012269	0.0731475366	0.03169899	0.0342857143	0.2662054829	0.6793658919	0.3385647105	0.7771793805
0.0540628484	0.5483274996	0.0408393856	0.0319078818	0.056122449	0.2870698288	0.6583502648	0.3024263721	0.7652408897
0.0588797804	0.6392105817	0.0335674703	0.0327174312	0.0374331551	0.3157880041	0.6889872632	0.2995762995	0.7668295901
0.0416738103	0.6040436276	0.0390538486	0.0318948661	0.0689655172	0.3012180994	0.6872155051	0.3267150767	0.7915867773
0.0178973782	0.5471247112	0.0739613359	0.0531364086	0.027027027	0.4935049553	0.5806671025	0.3469883324	0.3413147921
0.0092708597	0.5502851337	0.0166281426	0.0359581256	0.025751073	0.3965192677	0.6144049655	0.3014641395	0.7355980025
0.0734807769	0.6761725139	0.0772656609	0.0364170865	0.0410958904	0.3212971004	0.707855221	0.3880773458	0.7017341628
0.0204116117	0.6042712059	0.05764139	0.0328567358	0.0481283422	0.2973366806	0.7247758423	0.3461371758	0.79704421
0.0290654887	0.5820377415	0.0534824081	0.0318818452	0.0512820513	0.273530359	0.69884453	0.318274304	0.7190396594
0.0213269604	0.5240520688	0.1215016014	0.0281319081	0.0662983425	0.2578307052	0.7917784665	0.421875	0.7045727732
0.0268250318	0.5927559528	0.0278473651	0.0351995532	0.0333333333	0.5997926572	0.5126775429	0.3166069172	0.836367412
0	0.487769462	0.0258532604	0.0277155567	0.0397727273	0.4248550609	0.6859060514	0.4000583175	0.9593196833
0	0.4746189865	0.0551930955	0.0262379563	0.0208333333	0.2716839124	0.7365625094	0.2879894141	0.9607730335
0.0214976995	0.552398077	0.0476563242	0.0270483448	0.0514285714	0.264783877	0.7524116818	0.4127041289	0.8948641236
0	0.5206399164	0.0534323234	0.0252706207	0.0287769784	0.3044509152	0.7415900667	0.4453072878	0.9662197891
0.0234428506	0.5600111199	0.0522672688	0.0362800079	0.0418410042	0.3212593185	0.6644257392	0.3293777924	0.4992217133
0.0349323729	0.6747229191	0.05165686	0.0315940261	0.0727272727	0.3465683231	0.7008802474	0.2819619263	0.9025707526
0.1436409168	0.6405028489	0.0876918391	0.0354932305	0.0558375635	0.236371594	0.7250373662	0.4164197878	0.4978232725
0.0098048824	0.5140635018	0.0366209784	0.0288172636	0.0748663102	0.4855615152	0.6553825821	0.474552	0.9263135716
0	0.4844189355	0.0266658955	0.0250229445	0.0987654321	0.2959512819	0.7314170134	0.4487953186	0.914282308
0.0604454682	0.558090571	0.0216262596	0.0298505681	0.0309278351	0.3118526635	0.6652158677	0.3121095736	0.8235078499
0.022158413	0.677460204	0.0252758638	0.0364512756	0.0536585366	0.420589335	0.611555899	0.4535029236	0.8148642222
0	0.5165468049	0.0297230168	0.0525707773	0.0179640719	0.5980576907	0.5605721115	0.2678722325	0.3434672016
0.0174622933	0.6201334136	0.0571821954	0.0353877874	0.0570175439	0.3325266132	0.692335239	0.4242100962	0.4485955828
0.0133006836	0.6630668492	0.0200250545	0.034448384	0.0423280423	0.2714557724	0.7218117632	0.3419730546	0.5494054785
0	0.5832099761	0.0529091971	0.0370052265	0.1	0.3670846025	0.6734941976	0.4788595563	0.6053843123
0.0105377168	0.6033011969	0.022606417	0.0351759531	0.0717488789	0.3851594662	0.6723105843	0.4146014547	0.5167624952
0.0544702079	0.6872860532	0.02160942	0.0391957161	0.028436019	0.3219189624	0.6914147961	0.3617050781	0.8599934711
0.0405176392	0.6511128235	0.0263831688	0.0331335879	0.0529100529	0.2773662199	0.7755874583	0.4105753855	0.6903301643
0.0473197317	0.6333292341	0.2793928465	0.0426651242	0.0622406639	0.3557012634	0.7305074429	0.4353380959	0.0101928137
0.0097551647	0.623508669	0.0564595434	0.0357264343	0.0627802691	0.3768137808	0.7008793333	0.4194688746	0.4931347597
