 Alabama	 Alaska	 Arizona	 Arkansas	 California	 Colorado	 Connecticut	 Delaware	 District of Columbia	 Florida	 Georgia	 Hawaii	 Idaho	 Illinois	 Indiana	 Iowa	 Kansas	 Kentucky	 Louisiana	 Maine	 Maryland	 Massachusetts	 Michigan	 Minnesota	 Mississippi	 Missouri	 Montana	 Nebraska	 Nevada	 New Hampshire	 New Jersey	 New Mexico	 New York	 North Carolina	 North Dakota	 Ohio	 Oklahoma	 Oregon	 Pennsylvania	 Rhode Island	 South Carolina	 South Dakota	 Tennessee	 Texas	 Utah	 Vermont	 Virginia	 Washington	 West Virginia	 Wisconsin	 Wyoming	 Puerto Rico	 Virgin Islands
0.259136213	0.179487179	0.234714004	0.225369458	0.234405778	0.162072767	0.371179039	0.18061674	0.676792224	0.230748591	0.08579235	0.331460674	0.158316633	0.356793146	0.364600326	0.357473035	0.472440945	0.205128205	0.244295302	0.658783784	0.215439856	0.434706398	0.637305699	0.373778502	0.272314675	0.296037296	0.309815951	0.337320574	0.093389297	0.328205128	0.279871692	0.203732504	0.603215993	0.201132201	0.226086957	0.491856678	0.220574606	0.264478764	0.435630689	0.637931034	0.243668122	0.296137339	0.198966408	0.138090214	0.122705314	0.397321429	0.20212172	0.18041958	0.201960784	0.333070245	0.339622642	0.347777153	0.586956522
0.23255814	0.2	0.234220907	0.215517241	0.230958634	0.146637266	0.358078603	0.167400881	0.704738761	0.2178696	0.068852459	0.362359551	0.146292585	0.362301102	0.355628059	0.354391371	0.393700787	0.206153846	0.232214765	0.628378378	0.21005386	0.431200701	0.606793322	0.346091205	0.248108926	0.275058275	0.282208589	0.263157895	0.097586569	0.348717949	0.289494787	0.129082426	0.596262495	0.180819181	0.234782609	0.478175896	0.232622799	0.231660232	0.418075423	0.629310345	0.256768559	0.296137339	0.187769165	0.139013453	0.106280193	0.415178571	0.201563372	0.151981352	0.198039216	0.303078137	0.328301887	0.351716376	0.586956522
0.239202658	0.035897436	0.16913215	0.177339901	0.197143795	0.099779493	0.278020378	0.123348018	0.714459295	0.193184867	0.062295082	0.283707865	0.096192385	0.238678091	0.287928222	0.294298921	0.312710911	0.161025641	0.173154362	0.560810811	0.035906643	0.345311131	0.497409326	0.310260586	0.23903177	0.221445221	0.260736196	0.14354067	0.075550892	0.235897436	0.192461909	0.069984448	0.472837897	0.164835165	0.195652174	0.377850163	0.177942539	0.19015444	0.307542263	0.629310345	0.226200873	0.244635193	0.153316107	0.120152994	0.117874396	0.330357143	0.168620882	0.133333333	0.133333333	0.166535122	0.264150943	0.339335959	0.47826087
0.261351052	0.179487179	0.230276134	0.231527094	0.22783979	0.152701213	0.315866084	0.145374449	0.707168894	0.215991414	0.086338798	0.348314607	0.152304609	0.325581395	0.361337684	0.354391371	0.372328459	0.223589744	0.245637584	0.628378378	0.166068223	0.425065732	0.622913069	0.363192182	0.246596067	0.296037296	0.285276074	0.224880383	0.103882476	0.302564103	0.250200481	0.164852255	0.547153412	0.188145188	0.230434783	0.46970684	0.22150139	0.22972973	0.429778934	0.586206897	0.269868996	0.270386266	0.198105082	0.140068583	0.140096618	0.401785714	0.201563372	0.161305361	0.158823529	0.294396212	0.286792453	0.344963421	0.5
0.273532669	0.179487179	0.252465483	0.242610837	0.254760341	0.161521499	0.333333333	0.189427313	0.718104496	0.228870405	0.099453552	0.393258427	0.174348697	0.370869033	0.370309951	0.377503852	0.411698538	0.233846154	0.253691275	0.625	0.187612208	0.427695004	0.636154289	0.349348534	0.246596067	0.297591298	0.300613497	0.255980861	0.113326338	0.320512821	0.280673617	0.163297045	0.560191221	0.201132201	0.243478261	0.495765472	0.238183503	0.24034749	0.44863459	0.603448276	0.283842795	0.30472103	0.201550388	0.139277236	0.140096618	0.419642857	0.203796762	0.177156177	0.184313725	0.307813733	0.316981132	0.339898706	0.543478261
0.284606866	0.225641026	0.256410256	0.24137931	0.260669731	0.16923925	0.336244541	0.193832599	0.708383961	0.224309096	0.098360656	0.379213483	0.186372745	0.410648715	0.381729201	0.385208012	0.466816648	0.266666667	0.32885906	0.625	0.166068223	0.398773006	0.595279217	0.371335505	0.251134644	0.310800311	0.32208589	0.282296651	0.118572928	0.305128205	0.27425822	0.192846034	0.541938288	0.202797203	0.256521739	0.461889251	0.234476367	0.24034749	0.44213264	0.431034483	0.260262009	0.330472103	0.216192937	0.139409127	0.150724638	0.410714286	0.209938582	0.188344988	0.203921569	0.343330702	0.316981132	0.341586944	0.565217391
0.311184939	0.2	0.253944773	0.240147783	0.268220617	0.180815877	0.323144105	0.198237885	0.72782503	0.235041588	0.118032787	0.407303371	0.198396794	0.399632803	0.367047308	0.417565485	0.430821147	0.293333333	0.369127517	0.614864865	0.184021544	0.409290096	0.571675302	0.405537459	0.252647504	0.297591298	0.340490798	0.327751196	0.126967471	0.302564103	0.26222935	0.205287714	0.55888744	0.193140193	0.304347826	0.51465798	0.232622799	0.264478764	0.412873862	0.448275862	0.268995633	0.360515021	0.194659776	0.153521498	0.167149758	0.388392857	0.206030151	0.213053613	0.237254902	0.309392265	0.354716981	0.348902645	0.586956522
0.223698782	0.123076923	0.136587771	0.174876847	0.264445174	0.154906284	0.292576419	0.145374449	0.801944107	0.192111618	0.120218579	0.345505618	0.186372745	0.230110159	0.21451876	0.371340524	0.325084364	0.156923077	0.295302013	0.547297297	0.142728905	0.355828221	0.43408175	0.346905537	0.140695915	0.186480186	0.273006135	0.289473684	0.100734523	0.248717949	0.25340818	0.107309487	0.523685354	0.179154179	0.226086957	0.360260586	0.115848007	0.285714286	0.295838752	0.482758621	0.1930131	0.343347639	0.081826012	0.113294645	0.139130435	0.303571429	0.183696259	0.206993007	0.174509804	0.252565114	0.320754717	0.512099043	0.630434783
0.183831672	0.035897436	0.052761341	0.033251232	0.083716349	0.057331863	0.03930131	0.070484581	0.869987849	0.046418031	0.040437158	0.202247191	0.062124248	0.125458996	0.052202284	0.083204931	0.172103487	0.083076923	0.138255034	0.118243243	0.05475763	0.104294479	0.199769718	0.104234528	0	0.020979021	0	0.155502392	0.056663169	0.015384615	0.118684844	0.054432348	0.227727075	0.022311022	0.086956522	0.111400651	0.005560704	0.05019305	0.054616385	0.068965517	0.031441048	0.103004292	0.01205857	0.029807439	0.043478261	0.058035714	0.034617532	0.096037296	0.201960784	0.062352013	0.01509434	0.474957794	0.804347826
0.063122924	0.056410256	0.0882643	0.071428571	0.023965857	0.038588754	0.001455604	0.013215859	0.77764277	0.037563724	0.033333333	0.219101124	0.068136273	0.029375765	0.110929853	0.043143297	0.159730034	0.116923077	0.061744966	0.091216216	0.019748654	0.078001753	0.160621762	0.057003257	0.101361573	0	0.061349693	0.148325359	0.069254984	0.035897436	0.042502005	0.055987558	0.166883963	0.046953047	0.008695652	0.021498371	0.021316033	0.032818533	0	0	0.062008734	0.081545064	0.060292851	0.035083092	0.041545894	0.058035714	0	0.048018648	0.033333333	0.035516969	0.026415094	0.333145751	0.804347826
0.227021041	0.220512821	0.230769231	0.236453202	0.156927118	0.141675854	0.180494905	0.017621145	0.769137303	0.192648243	0.039344262	0.087078652	0.184368737	0.245410037	0.361337684	0.243451464	0.362204724	0.257435897	0.230872483	0.496621622	0.137342908	0.243645925	0.432354634	0.188110749	0.266263238	0.211344211	0.263803681	0.301435407	0.123819517	0.246153846	0.050521251	0.192846034	0.196001738	0.160839161	0.22173913	0.321172638	0.200185357	0.138996139	0.239921977	0.206896552	0.181659389	0.223175966	0.20327304	0.140596149	0.120772947	0.334821429	0.136795087	0.15990676	0.143137255	0.231254933	0.313207547	0.34665166	0.652173913
0.30786268	0.307692308	0.277613412	0.280788177	0.228660538	0.193495039	0.264919942	0.145374449	0.765492102	0.220016099	0.095628415	0.323033708	0.22244489	0.350673195	0.410277325	0.359013867	0.409448819	0.304615385	0.362416107	0.611486486	0.172351885	0.30762489	0.639032815	0.365635179	0.299546142	0.25951826	0.343558282	0.320574163	0.146904512	0.31025641	0.194065758	0.206842924	0.400260756	0.215784216	0.291304348	0.505537459	0.265060241	0.274131274	0.384915475	0.465517241	0.229694323	0.35193133	0.217054264	0.178053284	0.154589372	0.415178571	0.212730318	0.211188811	0.247058824	0.315706393	0.358490566	0.363534046	0.673913043
0.326688815	0.292307692	0.285996055	0.284482759	0.247045305	0.197905182	0.30713246	0.176211454	0.780072904	0.244700832	0.102185792	0.421348315	0.226452906	0.41126071	0.422512235	0.400616333	0.427446569	0.327179487	0.373154362	0.675675676	0.195691203	0.327782647	0.666666667	0.395765472	0.302571861	0.278166278	0.352760736	0.313397129	0.151101784	0.335897436	0.249398557	0.213063764	0.444154715	0.233100233	0.291304348	0.577198697	0.273401297	0.282818533	0.416124837	0.49137931	0.279475983	0.386266094	0.213608958	0.188736481	0.163285024	0.441964286	0.247906198	0.245687646	0.256862745	0.337016575	0.354716981	0.366347777	0.673913043
0.303433001	0.317948718	0.276627219	0.284482759	0.243269862	0.187431092	0.288209607	0.185022026	0.788578372	0.23289509	0.080327869	0.471910112	0.200400802	0.38372093	0.432300163	0.394453005	0.439820022	0.318974359	0.374496644	0.635135135	0.18940754	0.328659071	0.645365573	0.403908795	0.288956127	0.266511267	0.309815951	0.318181818	0.157397692	0.364102564	0.246992783	0.195956454	0.422859626	0.221778222	0.3	0.553745928	0.284522706	0.264478764	0.403120936	0.482758621	0.289956332	0.399141631	0.196382429	0.187549459	0.142028986	0.415178571	0.239530988	0.210722611	0.247058824	0.34964483	0.358490566	0.373100732	0.673913043
0.279069767	0.215384615	0.218441815	0.240147783	0.21651346	0.136163175	0.212518195	0.158590308	0.787363305	0.204722297	0.061202186	0.362359551	0.182364729	0.258261934	0.353181077	0.31587057	0.375703037	0.288205128	0.291275168	0.52027027	0.019748654	0.237510955	0.544617156	0.36237785	0.281391831	0.197358197	0.297546012	0.229665072	0.128016789	0.274358974	0.159582999	0.138413686	0.289004781	0.204795205	0.252173913	0.459934853	0.238183503	0.230694981	0.236020806	0.379310345	0.264628821	0.373390558	0.165374677	0.17765761	0.148792271	0.325892857	0.203238414	0.201864802	0.198039216	0.255722178	0.316981132	0.37478897	0.652173913
0.314507198	0.282051282	0.270710059	0.294334975	0.251969796	0.192943771	0.283842795	0.145374449	0.760631835	0.22591897	0.073224044	0.438202247	0.21242485	0.345165239	0.431484502	0.338983051	0.434195726	0.30974359	0.369127517	0.60472973	0.123877917	0.316389132	0.644214162	0.410423453	0.298033283	0.261072261	0.343558282	0.282296651	0.161594963	0.312820513	0.231756215	0.220839813	0.381573229	0.226107226	0.3	0.534201954	0.272474513	0.27027027	0.371911573	0.405172414	0.300436681	0.433476395	0.192937123	0.201661831	0.171014493	0.401785714	0.23506421	0.241958042	0.201960784	0.362273086	0.343396226	0.380979178	0.673913043
0.328903654	0.302564103	0.279092702	0.305418719	0.270847012	0.206174201	0.30713246	0.193832599	0.786148238	0.32331634	0.104371585	0.485955056	0.234468938	0.403304774	0.410277325	0.379044684	0.455568054	0.313846154	0.377181208	0.625	0.152603232	0.333041192	0.669545193	0.413680782	0.298033283	0.28982129	0.349693252	0.315789474	0.166841553	0.343589744	0.263031275	0.225505443	0.415471534	0.237429237	0.313043478	0.554397394	0.286376274	0.285714286	0.397269181	0.439655172	0.306550218	0.416309013	0.359173127	0.206409918	0.171014493	0.419642857	0.246789503	0.258741259	0.247058824	0.368587214	0.358490566	0.385481148	0.717391304
0.327796235	0.348717949	0.281558185	0.301724138	0.270847012	0.204520397	0.324599709	0.215859031	0.788578372	0.234504964	0.078142077	0.483146067	0.256513026	0.427172583	0.438009788	0.406779661	0.542182227	0.343589744	0.405369128	0.628378378	0.148114901	0.323400526	0.624640184	0.463355049	0.316187595	0.304584305	0.374233129	0.330143541	0.164742917	0.325641026	0.265437049	0.244167963	0.43633203	0.238761239	0.32173913	0.548534202	0.281742354	0.291505792	0.407672302	0.525862069	0.31441048	0.43776824	0.211886305	0.200342917	0.184541063	0.415178571	0.259073143	0.243822844	0.260784314	0.419889503	0.373584906	0.382104671	0.717391304
0.368770764	0.312820513	0.276627219	0.299261084	0.277413001	0.219955899	0.333333333	0.18061674	0.799513973	0.240407835	0.093989071	0.488764045	0.260521042	0.389228886	0.41680261	0.414483821	0.480314961	0.351794872	0.385234899	0.614864865	0.144524237	0.336546889	0.59124928	0.482899023	0.313161876	0.292929293	0.40797546	0.454545455	0.176285414	0.335897436	0.223736969	0.251944012	0.42807475	0.243756244	0.3	0.58762215	0.289156627	0.322393822	0.379063719	0.543103448	0.31441048	0.480686695	0.194659776	0.211817462	0.2	0.383928571	0.255164712	0.271794872	0.547058824	0.383583268	0.41509434	0.388857625	0.717391304
0.266888151	0.220512821	0.144477318	0.225369458	0.269533815	0.192943771	0.278020378	0.171806167	0.843256379	0.212235042	0.090163934	0.429775281	0.268537074	0.316401469	0.289559543	0.409861325	0.419572553	0.256410256	0.375838926	0.581081081	0.080789946	0.266432954	0.476683938	0.425081433	0.236006051	0.163170163	0.377300613	0.394736842	0.109129066	0.251282051	0.255813953	0.219284603	0.388526728	0.237096237	0.234782609	0.435830619	0.183503244	0.315637066	0.316644993	0.594827586	0.273362445	0.446351931	0.121447028	0.161962543	0.171014493	0.299107143	0.224455611	0.255477855	0.235294118	0.322809787	0.358490566	0.494091165	0.695652174
0.264673311	0.082051282	0.081360947	0.082512315	0.106697308	0.094818082	0.053857351	0.092511013	0.993924666	0.07298095	0.020765027	0.247191011	0.158316633	0.083231334	0.143556281	0.063174114	0.217097863	0.127179487	0.299328859	0.118243243	0.07989228	0.024539877	0.203799655	0.179153094	0.075642965	0.04040404	0.110429448	0.102870813	0.104931794	0.007692308	0.187650361	0.088646967	0.239895698	0.033300033	0.126086957	0.135504886	0.084337349	0.088803089	0.117685306	0.094827586	0.116157205	0.210300429	0.004306632	0.120021103	0.059903382	0.049107143	0.089893914	0.116550117	0.329411765	0.138910813	0.037735849	0.49184018	0.956521739
0.220376523	0.133333333	0.127218935	0.109605911	0.036605384	0.093164278	0	0.070484581	0.820170109	0.037832036	0.02295082	0.25	0.148296593	0	0.183523654	0.018489985	0.278965129	0.156923077	0.236241611	0.077702703	0.052064632	0	0.182498561	0.118892508	0.210287443	0.020979021	0.153374233	0.086124402	0.115424974	0	0.134723336	0.085536547	0.18904824	0.075591076	0.104347826	0.081433225	0.077849861	0.069498069	0.072171651	0.060344828	0.133624454	0.236051502	0.068906115	0.129121604	0.060869565	0.026785714	0.055834729	0.092773893	0.123529412	0.116811365	0.090566038	0.35846933	0.913043478
0.245847176	0.287179487	0.289447732	0.270935961	0.158076165	0.189636163	0.173216885	0.070484581	0.818955043	0.25033539	0.051912568	0.123595506	0.248496994	0.284577723	0.427406199	0.235747304	0.436445444	0.32	0.343624161	0.5	0.113105925	0.212971078	0.449625792	0.258957655	0.30408472	0.209013209	0.349693252	0.272727273	0.210912907	0.279487179	0.053728949	0.233281493	0.197740113	0.191808192	0.243478261	0.340065147	0.232622799	0.180501931	0.204811443	0.318965517	0.267248908	0.356223176	0.20327304	0.195331047	0.144927536	0.321428571	0.193188163	0.208857809	0.198039216	0.348855564	0.324528302	0.388294879	0.695652174
0.362126246	0.353846154	0.287968442	0.311576355	0.220945502	0.239801544	0.263464338	0.189427313	0.792223572	0.265629192	0.131693989	0.356741573	0.310621242	0.386168911	0.466557912	0.371340524	0.483689539	0.326153846	0.437583893	0.625	0.15529623	0.292725679	0.628094416	0.447068404	0.337367625	0.275058275	0.395705521	0.346889952	0.181532004	0.351282051	0.187650361	0.255054432	0.36505867	0.254079254	0.343478261	0.540716612	0.301204819	0.315637066	0.373862159	0.577586207	0.309170306	0.446351931	0.247200689	0.23357953	0.182608696	0.419642857	0.2680067	0.261072261	0.303921569	0.393054459	0.350943396	0.401238042	0.673913043
0.376522702	0.328205128	0.295364892	0.316502463	0.242449114	0.243660419	0.31441048	0.220264317	0.801944107	0.277703247	0.148087432	0.452247191	0.300601202	0.460220318	0.469004894	0.425269646	0.561304837	0.337435897	0.437583893	0.668918919	0.168761221	0.315512708	0.674150835	0.496742671	0.349470499	0.298368298	0.444785276	0.447368421	0.231899265	0.369230769	0.242181235	0.3281493	0.427205563	0.298035298	0.339130435	0.559609121	0.298424467	0.377413127	0.409622887	0.655172414	0.331877729	0.506437768	0.259259259	0.24452651	0.191304348	0.455357143	0.314349525	0.3002331	0.317647059	0.456985004	0.433962264	0.396173326	0.717391304
0.353266888	0.297435897	0.291420118	0.320197044	0.232928431	0.232083793	0.295487627	0.215859031	0.810449575	0.265629192	0.130054645	0.505617978	0.278557114	0.413096695	0.468189233	0.417565485	0.511811024	0.343589744	0.406711409	0.597972973	0.166965889	0.319894829	0.635578584	0.477198697	0.331316188	0.292152292	0.377300613	0.394736842	0.192025184	0.392307692	0.234161989	0.244167963	0.416340721	0.272061272	0.352173913	0.549837134	0.30583874	0.312741313	0.394668401	0.603448276	0.338864629	0.467811159	0.257536606	0.241097336	0.177777778	0.415178571	0.292015634	0.271328671	0.335294118	0.424625099	0.369811321	0.389420371	0.717391304
0.327796235	0.287179487	0.218441815	0.277093596	0.196979645	0.175303197	0.22125182	0.145374449	0.84690158	0.230748591	0.11420765	0.353932584	0.22244489	0.252753978	0.391517129	0.320493066	0.420697413	0.305641026	0.363758389	0.516891892	0.030520646	0.23225241	0.568796776	0.453583062	0.316187595	0.217560218	0.31595092	0.275119617	0.160545645	0.246153846	0.165998396	0.189735614	0.288135593	0.251748252	0.313043478	0.463192182	0.262279889	0.272200772	0.258127438	0.517241379	0.305676856	0.43776824	0.201550388	0.23357953	0.183574879	0.34375	0.251814629	0.247086247	0.247058824	0.303078137	0.339622642	0.370849747	0.652173913
0.374307863	0.333333333	0.292406312	0.328817734	0.227019041	0.2353914	0.328966521	0.202643172	0.818955043	0.266434129	0.13715847	0.449438202	0.28256513	0.361077111	0.463295269	0.348228043	0.484814398	0.358974359	0.409395973	0.618243243	0.151705566	0.319018405	0.659182499	0.5	0.340393343	0.2999223	0.358895706	0.325358852	0.181532004	0.330769231	0.235765838	0.272161742	0.370708388	0.265401265	0.352173913	0.542019544	0.300278035	0.313706564	0.408322497	0.5	0.334497817	0.480686695	0.249784668	0.260617251	0.204830918	0.40625	0.289223897	0.265268065	0.270588235	0.426992897	0.362264151	0.364096792	0.717391304
0.38538206	0.353846154	0.305226824	0.333743842	0.237196323	0.245314223	0.355167394	0.242290749	0.82381531	0.280118057	0.152459016	0.511235955	0.29258517	0.393512852	0.46411093	0.400616333	0.534308211	0.36	0.413422819	0.641891892	0.175942549	0.331288344	0.678756477	0.504071661	0.340393343	0.318570319	0.371165644	0.358851675	0.198321091	0.366666667	0.270248597	0.276827372	0.421990439	0.277389277	0.343478261	0.564820847	0.293790547	0.331081081	0.441482445	0.551724138	0.349344978	0.497854077	0.260981912	0.262331839	0.208695652	0.40625	0.299832496	0.287645688	0.3	0.421468035	0.38490566	0.363534046	0.717391304
0.372093023	0.384615385	0.299802761	0.333743842	0.237524622	0.253583241	0.343522562	0.251101322	0.834750911	0.286289241	0.146448087	0.514044944	0.30260521	0.427172583	0.469820555	0.416024653	0.572553431	0.386666667	0.451006711	0.608108108	0.173249551	0.367221735	0.65169833	0.513843648	0.332829047	0.372183372	0.386503067	0.43062201	0.197271773	0.361538462	0.255012029	0.314152411	0.405910474	0.275058275	0.343478261	0.53485342	0.289156627	0.331081081	0.487646294	0.50862069	0.352838428	0.515021459	0.276485788	0.266024796	0.212560386	0.433035714	0.3093244	0.281585082	0.307843137	0.435674822	0.388679245	0.360157569	0.717391304
0.397563677	0.384615385	0.298816568	0.333743842	0.247209455	0.257993385	0.349344978	0.237885463	0.845686513	0.272068688	0.156284153	0.547752809	0.324649299	0.462668299	0.446982055	0.437596302	0.545556805	0.394871795	0.455033557	0.584459459	0.175942549	0.385626643	0.621185953	0.542345277	0.350983359	0.348873349	0.389570552	0.461722488	0.203567681	0.351282051	0.226142743	0.312597201	0.430247718	0.271062271	0.373913043	0.57980456	0.295644115	0.3503861	0.460988296	0.603448276	0.344104803	0.545064378	0.264427218	0.277367449	0.221256039	0.419642857	0.295365717	0.290909091	0.333333333	0.440410418	0.430188679	0.364096792	0.717391304
0.314507198	0.287179487	0.175542406	0.256157635	0.239822718	0.218302095	0.285298399	0.22907489	0.872417983	0.244700832	0.143169399	0.446629213	0.290581162	0.301101591	0.338499184	0.412942989	0.520809899	0.289230769	0.416107383	0.516891892	0.111310592	0.325153374	0.480713874	0.484527687	0.228441755	0.222222222	0.334355828	0.375598086	0.198321091	0.276923077	0.248596632	0.230171073	0.409821817	0.266400266	0.239130435	0.438436482	0.207599629	0.359073359	0.382964889	0.525862069	0.302183406	0.56223176	0.177433247	0.224347138	0.207729469	0.352678571	0.273031826	0.294172494	0.270588235	0.368587214	0.38490566	0.362408554	0.717391304
