 Alabama	 Alaska	 Arizona	 Arkansas	 California	 Colorado	 Connecticut	 Delaware	 District of Columbia	 Florida	 Georgia	 Hawaii	 Idaho	 Illinois	 Indiana	 Iowa	 Kansas	 Kentucky	 Louisiana	 Maine	 Maryland	 Massachusetts	 Michigan	 Minnesota	 Mississippi	 Missouri	 Montana	 Nebraska	 Nevada	 New Hampshire	 New Jersey	 New Mexico	 New York	 North Carolina	 North Dakota	 Ohio	 Oklahoma	 Oregon	 Pennsylvania	 Rhode Island	 South Carolina	 South Dakota	 Tennessee	 Texas	 Utah	 Vermont	 Virginia	 Washington	 West Virginia	 Wisconsin	 Wyoming	 Puerto Rico	 Virgin Islands
0.88769671	0.242424242	0.339449541	0.727081138	0.825109141	0.595714286	0.853039412	0.931623932	0.723076923	0.801236329	0.732842008	0.839506173	0.305164319	0.852203748	0.66941128	0.31630972	0.390532544	0.614325069	0.851717902	0.834394904	0.815446339	0.800406504	0.774338173	0.454170107	0.902826855	0.836747759	0.507042254	0.262096774	0.063829787	0.696517413	0.852265266	0.586956522	0.83172043	0.905781058	0.154471545	0.880916685	0.589877836	0.463768116	0.876564417	0.86701209	0.904081633	0.223880597	0.829912023	0.417054819	0.128289474	0.627777778	0.92685925	0.68125	0.85828877	0.512875536	0.36	0.941176471	0.76
0.880543634	0.267676768	0.337920489	0.723919916	0.800238127	0.595714286	0.84502338	0.918803419	0.723076923	0.792201617	0.738369415	0.802469136	0.286384977	0.825283716	0.666941128	0.309719934	0.388560158	0.623507805	0.777576854	0.819532909	0.803410231	0.794308943	0.76793339	0.456647399	0.90459364	0.843149808	0.521126761	0.262096774	0.070921986	0.679104478	0.829940906	0.570652174	0.801612903	0.904059041	0.138211382	0.874705504	0.581151832	0.417654809	0.866257669	0.849740933	0.905442177	0.21641791	0.824046921	0.404872805	0.125	0.616666667	0.925015366	0.65	0.85828877	0.498390558	0.36	0.946832579	0.76
0.859084406	0.308080808	0.288990826	0.714436249	0.765048287	0.58	0.816299265	0.854700855	0.723076923	0.769852592	0.72593275	0.716049383	0.244131455	0.752177356	0.630300535	0.219110379	0.358974359	0.575757576	0.746835443	0.736730361	0.767301906	0.768292683	0.702818104	0.408753097	0.871024735	0.774007682	0.408450704	0.241935484	0.046099291	0.624378109	0.774130007	0.505434783	0.749462366	0.888560886	0.089430894	0.833154851	0.556719023	0.346508564	0.833619632	0.810017271	0.892517007	0.186567164	0.818600754	0.376925833	0.039473684	0.516666667	0.894898586	0.599107143	0.844919786	0.458154506	0.24	0.89479638	0.72
0.856223176	0.484848485	0.29204893	0.711275026	0.762931605	0.574285714	0.811623246	0.858974359	0.692307692	0.771279125	0.717181023	0.740740741	0.262910798	0.755344418	0.638946068	0.263591433	0.349112426	0.587695133	0.707052441	0.721868365	0.754262788	0.761382114	0.729291204	0.408753097	0.871024735	0.782970551	0.408450704	0.254032258	0.060283688	0.606965174	0.77216021	0.5	0.752329749	0.883886839	0.089430894	0.83015635	0.476439791	0.359683794	0.820122699	0.80656304	0.885714286	0.186567164	0.820695434	0.376925833	0.023026316	0.555555556	0.889981561	0.591964286	0.839572193	0.447424893	0.24	0.908371041	0.76
0.865522175	0.515151515	0.273700306	0.72918862	0.776690038	0.572857143	0.808283233	0.837606838	0.692307692	0.779362815	0.736066329	0.728395062	0.267605634	0.75983109	0.65335529	0.270181219	0.349112426	0.599632691	0.75045208	0.719745223	0.761283852	0.760162602	0.733134073	0.428571429	0.871908127	0.787451985	0.450704225	0.241935484	0.074468085	0.60199005	0.772816809	0.52173913	0.758064516	0.888560886	0.113821138	0.821803384	0.471204188	0.361001318	0.823067485	0.804835924	0.892517007	0.21641791	0.834520318	0.374776066	0.032894737	0.561111111	0.891825446	0.604464286	0.85026738	0.459227468	0.16	0.924208145	0.76
0.866237482	0.550505051	0.29204893	0.735511064	0.755523217	0.577142857	0.792919172	0.824786325	0.692307692	0.776509748	0.75080608	0.728395062	0.286384977	0.788862497	0.675174969	0.296540362	0.364891519	0.613406795	0.7920434	0.738853503	0.756268806	0.767886179	0.758112724	0.44178365	0.899293286	0.795774648	0.507042254	0.221774194	0.081560284	0.619402985	0.775443204	0.532608696	0.763620072	0.899138991	0.138211382	0.826943671	0.52530541	0.399209486	0.833128834	0.803108808	0.895238095	0.253731343	0.849602011	0.393049086	0	0.566666667	0.891210817	0.638392857	0.847593583	0.481759657	0.2	0.919683258	0.76
0.876967096	0.525252525	0.290519878	0.748155954	0.746262733	0.582857143	0.78757515	0.837606838	0.692307692	0.78126486	0.761860894	0.728395062	0.323943662	0.805753497	0.699053108	0.326194399	0.357001972	0.6271809	0.824593128	0.755838641	0.760280843	0.775609756	0.770922289	0.458298927	0.902826855	0.80921895	0.535211268	0.262096774	0.09929078	0.626865672	0.782009192	0.543478261	0.770967742	0.913653137	0.130081301	0.832083958	0.537521815	0.418972332	0.84	0.803108808	0.903401361	0.268656716	0.860494344	0.414905052	0.032894737	0.555555556	0.894283958	0.65625	0.847593583	0.501072961	0.28	0.923076923	0.8
0.895565093	0.681818182	0.29969419	0.775553214	0.747321074	0.59	0.791583166	0.854700855	0.692307692	0.784117927	0.779824965	0.777777778	0.370892019	0.82581156	0.718402635	0.375617792	0.368836292	0.646464646	0.844484629	0.766454352	0.774322969	0.78699187	0.778394535	0.512799339	0.910777385	0.808578745	0.605633803	0.290322581	0.117021277	0.634328358	0.796782666	0.554347826	0.783870968	0.932349323	0.162601626	0.838509317	0.54973822	0.4914361	0.852760736	0.80656304	0.912244898	0.320895522	0.875576037	0.444643497	0.078947368	0.583333333	0.902888752	0.665178571	0.863636364	0.552038627	0.36	0.924208145	0.8
0.861945637	1	0.285932722	0.769230769	0.758565948	0.605714286	0.760855043	0.871794872	0.692307692	0.780789349	0.778903731	0.839506173	0.399061033	0.840063341	0.6994648	0.377265239	0.362919132	0.631772268	0.813743219	0.743099788	0.770310933	0.754065041	0.752988898	0.527663088	0.884275618	0.786171575	0.61971831	0.294354839	0.127659574	0.60199005	0.769862114	0.581521739	0.760215054	0.927429274	0.195121951	0.819875776	0.546247818	0.546772069	0.836319018	0.744386874	0.895238095	0.343283582	0.865940511	0.447151559	0.085526316	0.588888889	0.881376767	0.683928571	0.868983957	0.583690987	0.4	0.902714932	0.76
0.894849785	0.828282828	0.285932722	0.766069547	0.755390925	0.604285714	0.752839011	0.88034188	0.676923077	0.77746077	0.772915707	0.802469136	0.403755869	0.846397466	0.712638946	0.385502471	0.34122288	0.639118457	0.815551537	0.804670913	0.776328987	0.760162602	0.77882152	0.553261767	0.901060071	0.786171575	0.605633803	0.302419355	0.131205674	0.621890547	0.784963887	0.657608696	0.771684588	0.945633456	0.170731707	0.816877276	0.553228621	0.561264822	0.840245399	0.784110535	0.90952381	0.350746269	0.875157101	0.444285202	0.111842105	0.611111111	0.893054702	0.688392857	0.868983957	0.594420601	0.48	0.907239819	0.8
0.899141631	0.565656566	0.29204893	0.759747102	0.737796005	0.602857143	0.776219105	0.867521368	0.692307692	0.782691393	0.790419162	0.740740741	0.417840376	0.843494326	0.722519555	0.364085667	0.345167653	0.645546373	0.830018083	0.785562633	0.778335005	0.762195122	0.780102477	0.552436003	0.913427562	0.808578745	0.61971831	0.298387097	0.138297872	0.631840796	0.776756402	0.711956522	0.774731183	0.947109471	0.219512195	0.822231741	0.561954625	0.523056653	0.838282209	0.792746114	0.915646259	0.335820896	0.880603268	0.435686134	0.111842105	0.6	0.901044868	0.683928571	0.868983957	0.580472103	0.56	0.914027149	0.8
0.910586552	0.338383838	0.298165138	0.759747102	0.724566742	0.611428571	0.752839011	0.688034188	0.676923077	0.784593438	0.786273607	0.728395062	0.436619718	0.814462919	0.703170029	0.337726524	0.345167653	0.641873278	0.853526221	0.760084926	0.770310933	0.753252033	0.769427839	0.542526837	0.914310954	0.783610755	0.633802817	0.338709677	0.134751773	0.624378109	0.774130007	0.684782609	0.765232975	0.943911439	0.276422764	0.825658599	0.57591623	0.495388669	0.831165644	0.79447323	0.908163265	0.358208955	0.878089652	0.452884271	0.121710526	0.594444444	0.899815612	0.660714286	0.863636364	0.563304721	0.68	0.933257919	0.76
0.91130186	0.237373737	0.288990826	0.77028451	0.680513295	0.604285714	0.750835003	0.85042735	0.661538462	0.796481217	0.787194841	0.716049383	0.431924883	0.812351544	0.698229724	0.362438221	0.343195266	0.644628099	0.83363472	0.755838641	0.768304915	0.750406504	0.771562767	0.517753922	0.917844523	0.794494238	0.61971831	0.310483871	0.131205674	0.626865672	0.769533815	0.657608696	0.757526882	0.943911439	0.235772358	0.819875776	0.57417103	0.43083004	0.822576687	0.799654577	0.916326531	0.380597015	0.881860075	0.447868148	0.134868421	0.588888889	0.892440074	0.633928571	0.871657754	0.552038627	0.52	0.938914027	0.8
0.912017167	0.237373737	0.293577982	0.775553214	0.657891255	0.602857143	0.750167001	0.846153846	0.676923077	0.80551593	0.796867803	0.703703704	0.422535211	0.813671153	0.706051873	0.349258649	0.34122288	0.658402204	0.828209765	0.738853503	0.768304915	0.744715447	0.775619129	0.512799339	0.914310954	0.795134443	0.577464789	0.318548387	0.141843972	0.626865672	0.756730138	0.641304348	0.741039427	0.950553506	0.219512195	0.819233241	0.579406632	0.405797101	0.815460123	0.787564767	0.920408163	0.380597015	0.887725178	0.452525976	0.134868421	0.577777778	0.891825446	0.60625	0.863636364	0.5472103	0.48	0.951357466	0.8
0.884835479	0.323232323	0.285932722	0.766069547	0.637650483	0.592857143	0.728122912	0.824786325	0.661538462	0.789824061	0.778903731	0.604938272	0.403755869	0.788862497	0.694936188	0.309719934	0.299802761	0.64738292	0.761301989	0.67940552	0.739217653	0.721138211	0.763877028	0.472336912	0.890459364	0.762483995	0.492957746	0.298387097	0.145390071	0.639303483	0.720617203	0.581521739	0.691218638	0.947601476	0.203252033	0.789248233	0.560209424	0.364953887	0.794355828	0.765112263	0.916326531	0.328358209	0.87222455	0.412755285	0.088815789	0.522222222	0.859250154	0.549107143	0.863636364	0.509120172	0.44	0.909502262	0.76
0.89341917	0.484848485	0.285932722	0.78398314	0.63698902	0.584285714	0.724114896	0.820512821	0.661538462	0.805991441	0.780285583	0.604938272	0.427230047	0.794404856	0.694524496	0.326194399	0.299802761	0.651974288	0.763110307	0.675159236	0.733199599	0.716260163	0.76088813	0.48059455	0.901943463	0.775288092	0.521126761	0.302419355	0.156028369	0.634328358	0.721602101	0.592391304	0.701971326	0.952767528	0.203252033	0.788391519	0.567190227	0.375494071	0.794110429	0.766839378	0.911564626	0.350746269	0.836196062	0.433894661	0.095394737	0.566666667	0.859250154	0.535714286	0.879679144	0.516094421	0.32	0.921945701	0.8
0.899141631	0.53030303	0.304281346	0.806111697	0.633549411	0.578571429	0.716766867	0.807692308	0.661538462	0.814550642	0.786273607	0.617283951	0.436619718	0.802850356	0.703170029	0.34431631	0.293885602	0.659320478	0.772151899	0.681528662	0.735205617	0.710162602	0.757899231	0.502890173	0.913427562	0.782330346	0.521126761	0.330645161	0.170212766	0.626865672	0.725213395	0.60326087	0.706989247	0.954243542	0.219512195	0.78817734	0.57417103	0.393939394	0.797055215	0.766839378	0.915646259	0.358208955	0.888981986	0.44965962	0.128289474	0.577777778	0.856791641	0.5375	0.877005348	0.533261803	0.32	0.930995475	0.8
0.914878398	0.46969697	0.301223242	0.814541623	0.618732637	0.59	0.716766867	0.790598291	0.661538462	0.812648597	0.792261631	0.617283951	0.455399061	0.806809184	0.716755867	0.341021417	0.303747535	0.668503214	0.763110307	0.702760085	0.728184554	0.731707317	0.76088813	0.530966144	0.922261484	0.778489117	0.549295775	0.306451613	0.184397163	0.65920398	0.730137886	0.619565217	0.7	0.95596556	0.235772358	0.779824374	0.586387435	0.411067194	0.794846626	0.777202073	0.927210884	0.395522388	0.901131127	0.434969545	0.148026316	0.577777778	0.872157345	0.558928571	0.874331551	0.539699571	0.32	0.930995475	0.88
0.91702432	0.404040404	0.313455657	0.822971549	0.617145125	0.598571429	0.701402806	0.799145299	0.661538462	0.818354731	0.800092123	0.604938272	0.478873239	0.811031935	0.734046933	0.360790774	0.293885602	0.675849403	0.764918626	0.719745223	0.731193581	0.729674797	0.769427839	0.54087531	0.921378092	0.793213828	0.577464789	0.326612903	0.205673759	0.65920398	0.73867367	0.635869565	0.713082437	0.960639606	0.235772358	0.790104948	0.596858639	0.415019763	0.800981595	0.78238342	0.931292517	0.402985075	0.906577294	0.454675743	0.164473684	0.555555556	0.877688998	0.578571429	0.882352941	0.557939914	0.36	0.941176471	0.88
