Outlying	Skewed	Clumpy	Sparse	Striated	Convex	Skinny	Stringy	Monotonic
0	0.8934635702	0.3199984177	0.172826502	0.3220338983	0.0822284957	0.6332979839	0.636056	0.0331916414
0	0.9055460622	0.3250044414	0.1744803818	0.224137931	0.0628499138	0.6295264434	0.636056	0.028851766
0	0.8425934519	0.190637556	0.096469335	0.3333333333	0.1562477069	0.783847772	0.8502697186	0.9714116768
0	0.8842682575	0.3254286595	0.1569269868	0.1833333333	0.0721858194	0.6632743762	0.6973743426	0.0379281169
0	0.8173354858	0.1293655438	0.1188252526	0.3333333333	0.1506489991	0.5103042567	0.614125	0.9775888566
0	0.8806635772	0.1141783928	0.1221946351	0.1304347826	0.1524302012	0.6724069916	0.8638375985	0.9875747846
0	0.8857904957	0.3380352704	0.1528411268	0.2711864407	0.0785789036	0.600088262	0.642166286	0.0276825773
0	0.8940173335	0.1152976012	0.1362902485	0.1724137931	0.1537002653	0.5644720519	0.4793293334	0.9289549655
0.5962939823	0.8758107253	0.2707548424	0.1384136873	0.2	0.1010083859	0.658791719	0.7513148009	0.9587616793
0.6220819906	0.8724892654	0.1255058765	0.144106487	0.5	0.1091317623	0.5533810338	0.7162851728	0.9802670715
0	0.8894778927	0.3370705756	0.1626872538	0.1379310345	0.08097448	0.6496797128	0.636056	0.0250087226
0	0.9114780197	0.1326840096	0.1466272132	0.2307692308	0.1357523298	0.4279514255	0.5305042652	0.931905333
0.5908550201	0.8928363442	0.2018410173	0.1526368825	0.2	0.1075096297	0.6437605748	0.6297376093	0.95761539
0.6291888887	0.9332753303	0.1391729513	0.1554018023	0.2727272727	0.1086705924	0.7140669662	0.857375	0.98690136
0	0.9566318541	0.1309959811	0.3125512233	0.7	0.0621047345	0.724627797	0.8424211248	0.9996753191
0	0.9044632366	0.338537648	0.1707888208	0.2333333333	0.0731243818	0.660129299	0.551368	0.0349615715
0.6157018563	0.8900563142	0.4181212861	0.13334084	0.0416666667	0.1513576626	0.6168896118	0.3517199267	0.9605893407
0.3450849251	0.9172639845	0.176396417	0.1379011551	0.16	0.1472204538	0.6696382244	0.6297376093	0.9817567756
0.3668182396	0.9408302589	0.1770408943	0.1425900252	0.2380952381	0.11329998	0.671137797	1	0.9909944819
0	0.9291754238	0.1376869173	0.1613301785	0.3181818182	0.0882642876	0.6802045869	0.7162851728	0.9886129765
0	0.961257596	0.148806437	0.3291707186	0.5789473684	0.0959129921	0.6751345472	0.833706493	0.985098102
0	0.8947377375	0.3463895257	0.1775803224	0.1666666667	0.0655829268	0.6729608226	0.6480783455	0.0295110998
0.3164451412	0.9254876707	0.151368465	0.1256352715	0.1923076923	0.1828758374	0.657136116	0.421875	0.9722268101
0.3460591452	0.909522707	0.176304596	0.130851772	0.2272727273	0.1625824137	0.6871895842	0.7162851728	0.9919429365
0.3441162296	0.890087171	0.1708324157	0.1387709767	0.12	0.1851394635	0.6737468511	0.4000583175	0.98779184
0	0.8967211628	0.1196582064	0.1562153965	0.2083333333	0.1672217018	0.6213964914	0.614125	0.9732492292
0	0.8791737588	0.1278086167	0.1569837747	0.2083333333	0.1467737834	0.6509187611	0.4920542353	0.9809112115
0.360800392	0.9094816207	0.1779243684	0.143662536	0.35	0.1197202933	0.7585696967	0.8424211248	0.9958681598
0	0.7854638257	0.3616599219	0.0950629107	0.1639344262	0.0644434507	0.6798562406	0.512	0.0384527268
0.6222869453	0.8991025439	0.4247954758	0.1162128338	0.1923076923	0.2020734041	0.6436529543	0.6297376093	0.9758583916
0.3517536212	0.8938892753	0.1991894652	0.1240167652	0.24	0.1759322222	0.6053808011	0.6297376093	0.9800936556
0.3356529847	0.8902043104	0.1855241944	0.1252681873	0.1785714286	0.1780976509	0.6467718482	0.669921875	0.9845692274
1.1976283653	0.8736313279	0.3953040785	0.1399364829	0.1666666667	0.0965283047	0.6729575404	0.4920542353	0.9513829646
0.3275658444	0.8904196185	0.1915849972	0.1352581323	0.25	0.1144283844	0.5829990968	0.5477084899	0.9719454666
0.3570588386	0.928093578	0.1965659065	0.1308933922	0.25	0.0859604511	0.578754824	0.614125	0.9899231251
0.6854842526	0.8758856148	0.4194811094	0.1351152791	0.3	0.1742468858	0.7207605185	0.5363769531	0.9892034878
