Outlying Skewed Clumpy Sparse Striated Convex Skinny Stringy Monotonic 
0.023630443380643722 0.6952293690653979 0.06324587328984387 0.38810436740650056 0.1007042216583037 0.4442450356396562 0.5930131856063952 0.33489797668038407 0.16652692458406254 
0.0 0.5087443488058302 0.05723314508304906 0.3404776057246644 0.08181817881710879 0.5010930945791368 0.5726831830853691 0.34437566681332815 0.20693991688335092 
0.0 0.7176568107469614 0.06899720785407741 0.2562225595063792 0.18181817514913065 0.16067850530120212 0.75582040213056 0.4293196827093897 0.8164717967235632 
0.0 0.7504184581499623 0.05194573411356591 0.31340867888429635 0.08181817881710879 0.5107302798378547 0.6133967331408536 0.41077360338263935 0.8536635167052061 
0.0 0.6436039881753518 0.03423764618150735 0.33203915431767983 0.07272727005965227 0.3833797087872353 0.6172381393661053 0.33489797668038407 0.36056281215786595 
0.0 0.47608422461096145 0.05829212115998946 0.26537709019431194 0.07272727005965227 0.412569356908094 0.5547615129553602 0.4069866925564869 0.38594086794328747 
0.0 0.5963262620801303 0.04779691166206848 0.21242645786248002 0.16363635763421758 0.4908203017334677 0.6747171372740735 0.5446712962962963 0.897214539401996 
0.0 0.5904474185320818 0.04651146901052462 0.36530808915215657 0.11818181384693492 0.39488845702212577 0.5321024543337309 0.3924528516763848 0.13311464689980332 
0.0 0.4947097017112788 0.03580336251542174 0.3271849629796577 0.04545454378728266 0.44802757419739075 0.5365424254013208 0.33489797668038407 0.15196004478449837 
0.0 0.700682701874551 0.12818133105474136 0.2551960031034969 0.1090909050894784 0.4087924462471082 0.6533396162370353 0.4256194309087896 0.8724566599781606 
0.0 0.681176578397663 0.046163356783714096 0.4002811511925087 0.08181817881710879 0.601117279899569 0.440391179257159 0.37042749812171294 0.2680913353441825 
0.0 0.6032840045630765 0.07769786857520719 0.23086792761230393 0.15454544887676105 0.14280696158635942 0.7924581017053531 0.4670394440116446 0.7520643447756469 
0.0 0.5250100611644265 0.09802412897336579 0.11510864433221338 0.32727271526843515 0.06955473038906532 0.845651926062986 0.7478525261720528 0.9116219291674622 
0.0 0.5952213651333528 0.05950694830840713 0.3020761493398643 0.14545454011930453 0.46322580643889294 0.5818726600374383 0.34437566681332815 0.4768991038498684 
0.0 0.6094025214920746 0.031385144974182454 0.38147739120424956 0.06363636130219573 0.5021076753970765 0.5225671497855451 0.4031555295251424 0.21040981372613685 
0.022960616188533255 0.6565944883799213 0.08875124450346694 0.4000312487793922 0.05531914690707592 0.6579145910055814 0.4973103877552716 0.3266261746273769 0.2259487003077054 
0.0 0.6773629507554468 0.07286982988456031 0.32202484376209234 0.14545454011930453 0.2566984665047617 0.7465677572513313 0.44807890194789185 0.009303152308224191 
0.0 0.6894972756497124 0.2609115974098061 0.21731313812100728 0.27272726272369596 0.09029826394997506 0.7891855416029807 0.5644739300537774 4.948257293948991E-4 
0.0 0.6768515100622798 0.03540760839822483 0.3671852393547432 0.06363636130219573 0.5173756023750141 0.6510481521834672 0.41077360338263935 0.25930292292107177 
