Outlying	Skewed	Clumpy	Sparse	Striated	Convex	Skinny	Stringy	Monotonic
0.0236304434	0.6952293691	0.0632458733	0.3881043674	0.1007042217	0.4442450356	0.5930131856	0.3348979767	0.1665269246
0	0.5087443488	0.0572331451	0.3404776057	0.0818181788	0.5010930946	0.5726831831	0.3443756668	0.2069399169
0	0.7176568107	0.0689972079	0.2562225595	0.1818181751	0.1606785053	0.7558204021	0.4293196827	0.8164717967
0	0.7504184581	0.0519457341	0.3134086789	0.0818181788	0.5107302798	0.6133967331	0.4107736034	0.8536635167
0	0.6436039882	0.0342376462	0.3320391543	0.0727272701	0.3833797088	0.6172381394	0.3348979767	0.3605628122
0	0.4760842246	0.0582921212	0.2653770902	0.0727272701	0.4125693569	0.554761513	0.4069866926	0.3859408679
0	0.5963262621	0.0477969117	0.2124264579	0.1636363576	0.4908203017	0.6747171373	0.5446712963	0.8972145394
0	0.5904474185	0.046511469	0.3653080892	0.1181818138	0.394888457	0.5321024543	0.3924528517	0.1331146469
0	0.4947097017	0.0358033625	0.327184963	0.0454545438	0.4480275742	0.5365424254	0.3348979767	0.1519600448
0	0.7006827019	0.1281813311	0.2551960031	0.1090909051	0.4087924462	0.6533396162	0.4256194309	0.87245666
0	0.6811765784	0.0461633568	0.4002811512	0.0818181788	0.6011172799	0.4403911793	0.3704274981	0.2680913353
0	0.6032840046	0.0776978686	0.2308679276	0.1545454489	0.1428069616	0.7924581017	0.467039444	0.7520643448
0	0.5250100612	0.098024129	0.1151086443	0.3272727153	0.0695547304	0.8456519261	0.7478525262	0.9116219292
0	0.5952213651	0.0595069483	0.3020761493	0.1454545401	0.4632258064	0.58187266	0.3443756668	0.4768991038
0	0.6094025215	0.031385145	0.3814773912	0.0636363613	0.5021076754	0.5225671498	0.4031555295	0.2104098137
0.0229606162	0.6565944884	0.0887512445	0.4000312488	0.0553191469	0.657914591	0.4973103878	0.3266261746	0.2259487003
0	0.6773629508	0.0728698299	0.3220248438	0.1454545401	0.2566984665	0.7465677573	0.4480789019	0.0093031523
0	0.6894972756	0.2609115974	0.2173131381	0.2727272627	0.0902982639	0.7891855416	0.5644739301	4.948257293948991E-4
0	0.6768515101	0.0354076084	0.3671852394	0.0636363613	0.5173756024	0.6510481522	0.4107736034	0.2593029229
0	0.7072979667	0.0280172963	0.405030863	0.0999999963	0.6416029859	0.4434764817	0.4031555295	0.3549419316
0	0.665729182	0.2500424101	0.2184032967	0.1999999927	0.108267239	0.7668856843	0.5815780546	0.0148039297
0	0.6709296246	0.1813624068	0.4067247226	0.1647887263	0.3413826528	0.6878503235	0.421875	0.0152803221
0	0.7625359542	0.1005789835	0.282931087	0.1545454489	0.1270028001	0.7764481699	0.4861898598	0.5509916001
0	0.7370764952	0.2694345417	0.161245155	0.4909090729	0.0466343547	0.8210574766	0.7478525262	0.6289898591
0	0.6651042444	0.087437628	0.2990401311	0.1272727226	0.263290184	0.6821944175	0.440818714	0.0865390592
0	0.5920244322	0.0582258095	0.3771272995	0.1181818138	0.3188092788	0.6620272638	0.4256194309	0.0016783301
0	0.6446826509	0.1928124106	0.1650757402	0.3090908978	0.0566580473	0.8301823622	0.5446712963	0.5074299635
0	0.7104941578	0.1735074068	0.2316246964	0.2197183018	0.0688897981	0.8129182018	0.5022168277	0.2216017224
0	0.6081269354	0.1909552557	0.3904484601	0.1090909051	0.434186693	0.5907795532	0.304925751	0.1221017686
0	0.7572057395	0.1184405114	0.3209750769	0.1181818138	0.2110316499	0.7038711923	0.467039444	0.763044353
0	0.6939025201	0.2205829314	0.1795132307	0.1999999927	0.1395963041	0.7783453694	0.5185921942	0.9348885422
0	0.6011790766	0.0936529921	0.3164253466	0.0909090876	0.3770490239	0.5861942601	0.3348979767	0.3060997566
0	0.6311598157	0.1344386067	0.378219513	0.0732394339	0.4369382984	0.5420964428	0.3992794891	0.0911715541
