Outlying	Skewed	Clumpy	Sparse	Striated	Convex	Skinny	Stringy	Monotonic
0	0.8536767879	0.2939944493	0.066540693	0.701754386	2.5718711303707273E-4	0.8313999134	0.7865270824	0.6930505068
0.5828206711	0.9765656223	0.3599381928	0.4724220313	0.5882352941	0	1	0.6297376093	0.0023625284
0.7155634536	0.7791410043	0.046956962	0.0449252707	0.5517241379	0.0899297828	0.569962737	0.6869529819	0.1669557585
0.5923433405	0.9586502697	0.3562917755	0.2896612772	0.5714285714	0.0014092304	0.8353243703	0.7023319616	0.0153000026
0.4639037874	0.760458701	0.046174346	0.0385035212	0.5147058824	0.0926783943	0.4987383665	0.6892453704	0.2412736875
1.1352912833	0.8581387974	0.0161530708	0.078819452	0.08	0.3627340485	0.622333903	0.614125	0.8544822076
1.0289689818	0.9692389919	0.1173353192	0.2896837358	0.5555555556	0	1	0.650962963	0.1415437732
0.5419905547	0.7265042311	0.0465065355	0.0417370517	0.5151515152	0.0763939883	0.6350824418	0.7248891075	0.2083548288
1.1428565468	0.7580797108	0.0133424778	0.0567779646	0.1538461538	0.3845661652	0.3575565615	0.6297376093	0.7982119347
1.2014623978	0.8692169459	0.010654411	0.0635339272	0.1153846154	0.3890071307	0.618303018	0.6441585274	0.9913989129
0.4134143087	0.9584548855	0.3386716123	0.290336916	0.5714285714	8.230180938788392E-4	0.8173107919	0.669921875	0.0322223206
0.6854566287	0.7906860408	0.0462664185	0.0486469236	0.4782608696	0.0961062274	0.6205608072	0.6937320745	0.2106877207
0.7814194346	0.804459373	0.0135809489	0.0774826437	0.1428571429	0.6111711121	0.4491455173	0.5637379798	0.6910275972
1.0412656147	0.8016195068	0.009747139	0.0766334252	0.1034482759	0.4170497218	0.4932682563	0.5787037037	0.9416846077
1.0241153404	0.8556814081	0.0124926666	0.0907489845	0.12	0.3599905266	0.5253990103	0.2709139019	0.9525209573
0.8459327424	0.9444040375	0.3235062763	0.2344609024	0.7586206897	1.4844867522589755E-4	0.7355188953	0.89295331	0.0379963457
0.7920836303	0.8701100506	0.0556860256	0.0619727783	0.5151515152	0.0949597838	0.3445300291	0.6352777913	0.2168449099
1.0488808365	0.8521669654	0.0100888585	0.1181344635	0.0909090909	0.5318565769	0.3545183649	0.540974445	0.5722300675
1.2633165244	0.8860296216	0.0104298003	0.1222324928	0.064516129	0.6051014404	0.4562066185	0.512	0.8214119079
1.1344507579	0.897152594	0.0091883999	0.124984783	0.0666666667	0.2916269696	0.4995903626	0.496166088	0.8879901885
0.3902325734	0.819437256	0.0122145589	0.1029246437	0.2121212121	0.2432641625	0.5911080518	0.4551661356	0.955205778
0.2821657686	0.9358342445	0.2901613582	0.2890409956	0.65625	0	1	0.7117802478	0.0278898779
1.0346415369	0.8788083456	0.054520765	0.0638163951	0.53125	0.0605824968	0.5540479043	0.8100876915	0.2114648975
1.105218751	0.8953569964	0.0426081398	0.1183674706	0.0833333333	0.6186532073	0.3402143129	0.421875	0.4569280934
0.8537283101	0.8577628672	0.0115416171	0.1181700915	0.1052631579	0.3000700541	0.4988648468	0.3124544461	0.8081424457
0.8104488418	0.8986787201	0.0181107388	0.1382518644	0	0.2916180378	0.520700909	0.3318161129	0.8137179659
0.3511575988	0.8716420883	0.0292324557	0.0818912052	0.0512820513	0.2229355043	0.5715118899	0.2656705539	0.9334944756
0.1663735207	0.8600547048	0.0125543914	0.0727813426	0.3055555556	0.1807300804	0.6860231423	0.7442932129	0.9959708142
0.3609169801	0.9523836684	0.3170799686	0.2889999492	0.65625	1.972812964662855E-4	0.8384727708	0.8070441593	0.0271363448
0.4478570642	0.8494122024	0.0457129924	0.0615265685	0.5194805195	0.0998005801	0.4982279873	0.6869529819	0.1948876405
1.1899215569	0.9059459954	0.0160764108	0.0834970226	0.0588235294	0.5965397112	0.3365588997	0.373248	0.4902829158
0.9470213133	0.8542222956	0.0149010124	0.101573539	0.1081081081	0.3642444665	0.3811780458	0.1420235062	0.8195578034
0.9757843988	0.8727690422	0.0120588551	0.101486848	0	0.3470122755	0.3967476064	0.4506296296	0.8081425105
0.3757984659	0.8069755249	0.0173655973	0.0801435131	0.0238095238	0.2500830537	0.5504865244	0.5007887238	0.9367259214
1.0340949601	0.8340613106	0.0087232253	0.0786396041	0.1176470588	0.5295450747	0.6100985	0.6406576735	0.9794607934
0.6084415386	0.8417202169	0.0188112173	0.0921300721	0.1212121212	0.2735751713	0.6770994752	0.813037037	0.9933169491
0.2936376833	0.9174647159	0.3128868793	0.1408759626	0.5348837209	3.7433555840162274E-4	0.8030468654	0.6469113379	0.0412931788
0.7516321883	0.8677567218	0.0705116455	0.0692683389	0.3095238095	0.1365016153	0.6434681964	0.6081238212	0.0601998049
1.2088421452	0.9104656809	0.0092541982	0.1151355877	0.1388888889	0.6971982942	0.3428534682	0.3318161129	0.4084215565
0.868803995	0.9027293006	0.0099037462	0.1122577945	0.0487804878	0.3668874734	0.3463428929	0.2812333429	0.6620981382
0.8890397052	0.8829589052	0.0366924835	0.1010901405	0.0909090909	0.3326365814	0.3850604342	0.4590787172	0.6895708678
1.025926289	0.8859174651	0.0481867874	0.1052518946	0.1463414634	0.333360767	0.4267255775	0.6205220843	0.8498320342
0.9448317921	0.9113440147	0.0144258987	0.0979914716	0.0526315789	0.6855479966	0.4367450966	0.3797203657	0.7780877399
0.9513997871	0.8705067074	0.0157369818	0.094549026	0.2	0.5234172373	0.5805273927	0.6205220843	0.8514686015
1.1330585732	0.8798124037	0.0277221004	0.0898036789	0.1578947368	0.2089706549	0.6252375198	0.757963566	0.8052308004
0.3333500924	0.9032899543	0.3283504905	0.1181053053	0.5714285714	1.8448564854904386E-4	0.7871220361	0.6385245199	0.0458855861
0.9101906001	0.8555331109	0.0472536557	0.0646327156	0.3086419753	0.1285677528	0.6506673078	0.558518217	0.0570489402
0.8361026039	0.897090602	0.0157318119	0.1173902969	0.1052631579	0.3865898443	0.2986294964	0.3124544461	0.4403308102
0.7991482111	0.8828312558	0.021443279	0.1167200969	0.0975609756	0.395575122	0.2828395043	0.343	0.6321631321
0.9603060119	0.9094259023	0.0136498161	0.1224920732	0.05	0.40467946	0.2737220357	0.4084119365	0.6263139399
0.7659953792	0.8621668334	0.0133492764	0.1064090205	0.0975609756	0.2489784889	0.4576441446	0.421875	0.8255428567
0.8590960832	0.9144728595	0.0191963545	0.1109720631	0.025	0.6557527841	0.4281987275	0.5477084899	0.8207012318
1.0997764864	0.8402341918	0.0250411804	0.0946663301	0.1538461538	0.6218601601	0.5200326158	0.4640327616	0.8687576003
1.2022192402	0.8800030584	0.02353097	0.0954232862	0.0263157895	0.538216505	0.5523738167	0.678659877	0.8275376568
0.7576644951	0.9112263963	0.0560331895	0.1087672734	0.1515151515	0.2912596577	0.7532437155	0.813037037	0.9985700583
0.3726169449	0.889538112	0.3351352483	0.12335443	0.5	3.4029009542698596E-4	0.8207936564	0.6205220843	0.0484414719
0.7301783187	0.8836098115	0.0659446641	0.0840770761	0.3483146067	0.175598376	0.5837172346	0.592704	0.0699977471
0.8850740478	0.880981824	0.0353309429	0.1257022588	0.0769230769	0.7836826274	0.2728257755	0.3280167289	0.3590950248
1.0544804997	0.8381725039	0.0150134162	0.1007146707	0.0487804878	0.768728053	0.2602522576	0.1865889213	0.4995308986
0.8546190908	0.8211927569	0.0123168867	0.1060632082	0.0731707317	0.7601526562	0.2625748218	0.343	0.4515799879
0.7424834917	0.7661684433	0.0304813586	0.0718712755	0.0625	0.3796692138	0.2400507063	0.5022168277	0.6765547706
0.8691038642	0.8447301686	0.0066245159	0.0931832575	0.0652173913	0.7410309424	0.3370745327	0.421875	0.722351247
0.8090749592	0.8791982976	0.0291441259	0.0854047623	0.1	0.7039979251	0.4187548033	0.6205220843	0.7561626933
0.4808011728	0.8929055183	0.0345650017	0.0885679076	0.1136363636	0.2084762522	0.4370100704	0.5227409122	0.7830369704
0.9577613658	0.9155099082	0.034057971	0.1230064795	0.0810810811	0.4364375946	0.6022034429	0.4365902661	0.9848574794
0	0.8969507822	0.0422261493	0.1353651228	0.3055555556	0.0515083208	0.6822216252	0.7442932129	0.9667977827
0.3496310329	0.9173247734	0.3419419677	0.1584355727	0.4761904762	5.468897326094492E-4	0.7466620005	0.5688396501	0.0467796958
0.833882128	0.8620582593	0.047020879	0.0708631832	0.3058823529	0.1647314916	0.6015192191	0.4793293334	0.054319214
