Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60	Var 61	Var 62	Var 63	Var 64	Var 65	Var 66	Var 67	Var 68	Var 69	Var 70	Var 71	Var 72	Var 73	Var 74	Var 75	Var 76	Var 77	Var 78	Var 79	Var 80	Var 81	Var 82	Var 83	Var 84	Var 85	Var 86	Var 87	Var 88	Var 89	Var 90	Var 91	Var 92	Var 93	Var 94	Var 95	Var 96	Var 97	Var 98	Var 99	Var 100	Var 101	Var 102	Var 103	Var 104
0	0.1208530806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801979423	0.1081064976	0.092879834	0.0870417258	0.082500824	0.0795201753	0.0736053039	0.0673759446	0.0605808093	0.0581876761	0.0582488495	0.0586742144	0.0603052468	0.0605965461	0.058304566	0.0534013319	0.0505797153	0.0500562568	0.0467639604	0.0447108666	0.0435588085	0.0433103585	0.047602916	0.0451698716	0.04308558	0.041002059	0.041203072	0.0427381067	0.0446468732	0.0492692701	0.0556134892	0.0573652629	0.0594871078	0.0614217778	0.0640021441	0.0595998249	0.0632490091	0.0660965678	0.0655525559	0.0638083558	0.063280035	0.0633088172	0.063659188	0.0651989249	0.0640024433	0.062961426	0.063650211	0.0663940472	0.0672753242	0.0713438927	0.072656907	0.0718570796	0.0726796997	0.0778664539	0.0781452629	0.0837834536	0.0873095276	0.0908071618	0.0915450214	0.0926643071	0.0935341427	0.0913993536	0.0946965578	0.0937581283	0.0900679781	0.0911482423	0.0940294077	0.0978905344	0.1083698732	0.1106911058	0.1196388944	0.1210419545	0.121658858	0.1311326734	0.1367377676	0.1362889347	0.138511104	0.1384309466	0.133788085	0.14188225	0.1391166926	0.131885967	0.1248063543	0.1223673532	0.1233062157	0.1238697169	0.1219964826	0.1253672509
0	0.1232227488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0912682446	0.1261528956	0.1224003906	0.1140754119	0.1069633985	0.1009977074	0.0918313948	0.083217813	0.0730348602	0.0691226226	0.0680680148	0.0671843154	0.0673892866	0.0681228191	0.0649205742	0.0594097819	0.0552983667	0.0531302022	0.0506007764	0.0476710637	0.0462499032	0.0467341947	0.0549661855	0.0534451011	0.0485859639	0.0450057539	0.0451892726	0.0513984623	0.0569584239	0.062368171	0.0714229718	0.0736291122	0.0736962336	0.0750109819	0.0738173468	0.0679484458	0.0706288108	0.0725875767	0.0717993915	0.073813484	0.0738756156	0.0730638683	0.0730453613	0.0757093506	0.0744353331	0.0705871094	0.070587634	0.0731106282	0.0706772955	0.071521568	0.0709084155	0.0696117327	0.0681922583	0.0734109831	0.0730712822	0.0758600157	0.0777209527	0.0793625316	0.0781288278	0.0756394749	0.0743052266	0.0705550267	0.0697411373	0.0683776296	0.0676730046	0.0638233212	0.0640306712	0.0639165489	0.0653066828	0.0663649606	0.0739863635	0.0712846013	0.0724840261	0.0812932762	0.0829261288	0.0830590077	0.0810023175	0.0802952159	0.0795604379	0.0867220577	0.0865812489	0.0815834058	0.076552848	0.0750222912	0.0753346888	0.0751508227	0.0749446283	0.0771377776
0	0.1255924171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1002960845	0.1269439	0.1182932686	0.1038514056	0.0967955221	0.0913574194	0.0839670972	0.076742907	0.0686263743	0.0635098369	0.0620015922	0.061004717	0.0611957244	0.0603111046	0.0559570021	0.0507509045	0.0460259944	0.0452527212	0.0437101757	0.0414100432	0.0391706441	0.0392631875	0.0449204874	0.0433013891	0.0393544671	0.0375030925	0.0388175375	0.0443486719	0.0509318405	0.0577759495	0.064229616	0.0653375499	0.0654091209	0.069493846	0.0711544366	0.0705937816	0.0736964463	0.0744928996	0.0709309476	0.0662996163	0.0630799145	0.0589035202	0.0550125266	0.055591829	0.0570195367	0.0567159313	0.0580917372	0.0606564834	0.0588961486	0.0589060924	0.0573385237	0.0565297832	0.0552274151	0.0573405422	0.0571824876	0.0583539698	0.0631383183	0.0650459406	0.0617586903	0.0586357805	0.0575584714	0.0545383498	0.0546537814	0.0524225926	0.052479213	0.0512064709	0.0536001958	0.054127418	0.0562697265	0.0539965021	0.0560943333	0.0504281256	0.0544806413	0.060872122	0.0579456083	0.0586823947	0.0551717661	0.056348139	0.0558131518	0.0655141625	0.0594821973	0.0559989428	0.0570710996	0.0574645037	0.0575388263	0.0584333985	0.0590367304	0.0610126207
0	0.1279620853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1104417519	0.1423452638	0.1330635032	0.1223704566	0.115464984	0.1085793434	0.1004092778	0.0786571584	0.0821596312	0.0773827744	0.0758491273	0.0745726877	0.0723050335	0.0697878644	0.0653868057	0.0585015647	0.0543266403	0.0546520953	0.0527794599	0.0491707798	0.0479383399	0.0478544544	0.0548339838	0.0543995325	0.0524916216	0.0505770644	0.0504722526	0.0519046185	0.0557296938	0.0614246141	0.0694178589	0.0710644539	0.0706578582	0.0741405895	0.0770923969	0.0768968722	0.0815521987	0.0814273666	0.0819091393	0.0787572558	0.0786229617	0.0777572111	0.0785489535	0.080179711	0.0801737752	0.0762440874	0.0764187418	0.0785990936	0.0757474931	0.0775975363	0.0781762856	0.0755983147	0.0747300326	0.0768126713	0.0749399268	0.0755745418	0.0748871793	0.0737018242	0.0706484794	0.0675829693	0.0668872091	0.0625018766	0.0607666347	0.0580956133	0.0575431741	0.0554890521	0.0570536981	0.0575534991	0.0586440473	0.059119714	0.0622192727	0.0564711316	0.0613584666	0.0659462434	0.0662143555	0.067183595	0.0669056028	0.0648234413	0.0630058448	0.0769216291	0.0772779543	0.0775112331	0.0762543315	0.0758241459	0.076037624	0.0768904169	0.0778171258	0.0802332261
0	0.1303317536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1533481023	0.2032382272	0.2075580423	0.1832981944	0.171080522	0.1643707154	0.1449466315	0.131963858	0.1272306627	0.1194945547	0.1173263658	0.1152342559	0.1145170943	0.1142323443	0.1046701631	0.0939384231	0.0864444691	0.0843424669	0.0826059249	0.0807705005	0.0787484831	0.0746799968	0.0830368752	0.0814281901	0.0760856327	0.0727506912	0.0736303915	0.0801961892	0.0878839907	0.0972979733	0.1060026226	0.106830082	0.1058255575	0.1116811714	0.1105320016	0.1074783489	0.1070209695	0.1074753883	0.110307239	0.1101597652	0.1126474402	0.1092923813	0.1060871961	0.1060321738	0.1019143565	0.0957671923	0.0942082143	0.0951661681	0.0920769024	0.0943175211	0.0934585085	0.0889730908	0.0848173865	0.0866574417	0.0836511044	0.0860729971	0.0916343722	0.0921735045	0.0903439903	0.0893820376	0.0920139744	0.0893507617	0.096021387	0.0931563392	0.0895705228	0.0888067567	0.0941553344	0.09453804	0.0959109303	0.0909784574	0.097899482	0.0726680805	0.0955728902	0.1024502078	0.1048633672	0.1060641635	0.1076224266	0.1056442027	0.1059660705	0.1308880684	0.1256782563	0.1212858974	0.1236921024	0.1310686197	0.1341477838	0.1379427076	0.1397555473	0.1400029311
0.3333333333	0.1327014218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188810952	0.0228676764	0.0228118571	0.0218774508	0.0234524163	0.0238593082	0.0235562684	0.0235683835	0.0213715145	0.0192167647	0.0185485552	0.017535516	0.0171672155	0.0178786413	0.0171454397	0.0148158863	0.0142050362	0.0137965138	0.0134752527	0.0121905431	0.0108976586	0.0103341418	0.0115672434	0.0109534007	0.00941377	0.008899221	0.0087021341	0.0095435414	0.01048685	0.0122094039	0.0136496558	0.0134556714	0.0127506535	0.0135263204	0.0135598134	0.0133437089	0.0133065507	0.0128220878	0.013086621	0.0141024894	0.0113146596	0.0108299555	0.0117494476	0.0124759846	0.0118587251	0.011712365	0.0113197156	0.0125272053	0.0120500672	0.0119703131	0.0118760836	0.011809517	0.0116176016	0.0123998998	0.0123821931	0.012569654	0.0135558144	0.0134011752	0.0131232541	0.0129482316	0.0124690259	0.0111559644	0.0126102046	0.0119154943	0.0110041157	0.0106197789	0.0109032068	0.0105485311	0.0103433639	0.0102903013	0.0088716093	0.0110936534	0.0105671549	0.0107537884	0.011299399	0.0110752563	0.0103674886	0.0106638411	0.0113484231	0.0146740324	0.0141017612	0.0128777582	0.0127597768	0.0138381186	0.0141386345	0.0136806408	0.0137578484	0.01377141
0.3333333333	0.13507109	0	0	0	0	0	0	0	0	0	0	0	0	2.2934992960390598E-4	0.0068102873	0.0431865622	0.0499753358	0.0491382146	0.0444462608	0.0519022196	0.0625944995	0.0659798342	0.0748567518	0.0798812512	0.0821084943	0.08641666	0.0876788477	0.085815691	0.0877074152	0.087933438	0.0632899943	0.0591766183	0.0561013291	0.0528469846	0.0503476594	0.0480606926	0.0421111814	0.0389438215	0.0355350695	0.0320598596	0.0305664273	0.0295903177	0.0297636056	0.0302544507	0.0327730628	0.0374202689	0.0376841848	0.0355990544	0.0340942862	0.0335222868	0.0334237979	0.0329139633	0.0321909477	0.0319519317	0.0318739314	0.0319657715	0.0312786638	0.0313822046	0.031850599	0.0316766543	0.0319797338	0.0326392204	0.0354142521	0.0367961338	0.0394205772	0.0416364901	0.0441848396	0.0464785754	0.0509760235	0.0500987308	0.0514363682	0.052061917	0.0524317612	0.046576547	0.0444544208	0.0434703071	0.039106239	0.0373885469	0.0357511149	0.0360332809	0.035406015	0.0411682011	0.0418817197	0.0440970792	0.0426848752	0.044017247	0.0441151131	0.0467003043	0.0469148531	0.0477433316	0.0460658665	0.047410417	0.0478056699	0.0454624628	0.0487339659	0.0470785386	0.0460112173	0.0451896273	0.0477739019	0.0469111345	0.0354837785	0.0455897378	0.0475907142
0.3333333333	0.1374407583	0	0	0	0	0	0	0	0	0	0	0	0	1.7659944579500762E-4	0.0049471294	0.0108817457	0.012083171	0.0142981308	0.0167507036	0.0231083845	0.037138382	0.051563168	0.0567825872	0.0567934181	0.0597841962	0.06664186	0.074625751	0.0836455631	0.0899970366	0.094838617	0.0744105651	0.0709834507	0.0692420589	0.0642542107	0.0618244166	0.0593323519	0.0536920221	0.0506773903	0.0465978207	0.0387824585	0.0361118064	0.0344967631	0.0342241439	0.0342464688	0.0350015841	0.0351879397	0.0337422333	0.0313674755	0.0325254167	0.0351231512	0.0351907767	0.0340543333	0.0334345052	0.0329686848	0.0333173186	0.0331192448	0.0322305825	0.0332886738	0.0343662758	0.0335389923	0.0323771928	0.0329043289	0.0346329618	0.0366119906	0.0405544242	0.0431253896	0.0470921397	0.0512719298	0.0570819911	0.0555569954	0.0574316446	0.0596917896	0.0628187561	0.0599766838	0.0556288189	0.0522431969	0.0452360085	0.039655393	0.0345333749	0.0321016608	0.0305480693	0.0347724994	0.0351127401	0.0400476633	0.0392203939	0.0385172252	0.0373137562	0.0460702118	0.0463963235	0.0472817304	0.0445091518	0.0443970665	0.0423661907	0.0409125472	0.0437258592	0.0419573449	0.0415432302	0.041155502	0.0438556736	0.0432949867	0.0319244909	0.040570646	0.0434588299
0.3333333333	0.1398104265	0	0	0	0	0	0	0	0	0	0	0	0	1.1582171444997252E-4	0.0027025235	0.01136488	0.0127511434	0.0139397487	0.0150021374	0.0183469959	0.0244097436	0.0294392416	0.0341529037	0.0418610158	0.0471023795	0.0520318197	0.052179788	0.0541676175	0.0575666	0.0590541089	0.0460738332	0.0429036268	0.0406773812	0.0374830988	0.0358840407	0.0336775022	0.0300143812	0.0285704092	0.026472436	0.0245911491	0.0237839701	0.0225285759	0.0225539214	0.022595062	0.0236321697	0.0262929792	0.0261291632	0.0246310264	0.0237859837	0.0242369482	0.0242834454	0.0237655854	0.0228261779	0.0215646634	0.0213982779	0.0214504899	0.0210067047	0.020009062	0.0195390728	0.0208099314	0.0214730783	0.0219377298	0.0232738937	0.0238573371	0.025610665	0.0262747	0.0284551764	0.0307904402	0.0339614061	0.0334341957	0.0339714902	0.0345795854	0.0361005121	0.0333815606	0.0304342302	0.0290036502	0.025785723	0.023508368	0.0217220272	0.0208899326	0.0217943521	0.0255027382	0.026247107	0.0285688226	0.0283739047	0.0272882169	0.0304492157	0.0334720378	0.0339868057	0.0341001307	0.031536398	0.0321380446	0.0309915602	0.0294165165	0.0303203525	0.0292218976	0.0277729188	0.0269054405	0.0282515358	0.0270858846	0.024391313	0.0272393005	0.0280937571
0.3333333333	0.1421800948	0	0	0	0	0	0	0	0	0	0	0	0	3.0255078213581934E-4	0.0070390211	0.0252670689	0.0276206351	0.0279275234	0.0274610391	0.0284783906	0.0331541167	0.0392537154	0.0432119561	0.0438585688	0.0450744582	0.046135116	0.0464919899	0.0469341068	0.048646249	0.0493780443	0.0378009721	0.035634822	0.0347821898	0.0320695464	0.0309219409	0.0293063625	0.0263137921	0.0244441233	0.0226164896	0.0215459862	0.0208385532	0.0195644988	0.0200574585	0.0202143763	0.0212841244	0.0237373633	0.0237020358	0.0221429471	0.0217334033	0.0227678425	0.0225519952	0.0221253844	0.0217620983	0.0223284483	0.022079657	0.022180591	0.0216956579	0.0224411553	0.0242852053	0.0239112464	0.0233946131	0.0240083141	0.0258643368	0.0273228781	0.030324183	0.0319928792	0.0343737338	0.0360092851	0.0400385876	0.0390663051	0.0392587594	0.0398777107	0.0397948303	0.034786845	0.0300290305	0.0278639657	0.0229381278	0.0207192299	0.0191241584	0.0179359909	0.0197235021	0.022671667	0.0242577223	0.0267123359	0.0257110698	0.0259655333	0.0266917387	0.0278985247	0.0291560889	0.0300368844	0.0286572831	0.0299357771	0.0292200172	0.0279768721	0.0296364769	0.0284009943	0.0273837385	0.0257137689	0.0273608813	0.0267576235	0.0168563227	0.0236952035	0.0294455986
0.3333333333	0.144549763	0	0	0	0	0	0	0	0	0	0	0	0	4.91191099235032E-4	0.0130650458	0.0369031629	0.0404664916	0.044348309	0.0475610678	0.0597026644	0.0699294497	0.0800183753	0.083030073	0.0805446075	0.077585396	0.0776852565	0.079789035	0.0840195336	0.0864210547	0.0877537613	0.0706330633	0.0677652226	0.0645135794	0.0597322078	0.0569998325	0.0536879495	0.0476031727	0.045732246	0.0430957306	0.0385520992	0.036318884	0.0350249933	0.0361423906	0.0369212416	0.0389351808	0.042799062	0.0424177658	0.0389057384	0.0380509646	0.0378257621	0.037261831	0.0360862273	0.0355921528	0.0361094529	0.0362304054	0.0364976097	0.0361024539	0.0365597427	0.0380555116	0.0387571346	0.0383408829	0.0393893633	0.0422377984	0.0445498649	0.0488000511	0.0510135516	0.0542443065	0.0567323905	0.0613727905	0.0628427011	0.0698037128	0.0731651047	0.0728869019	0.0645631594	0.0599530018	0.0557432158	0.0493352357	0.0441821426	0.0390401398	0.0389632969	0.0402198248	0.0451043097	0.0470346128	0.0487422187	0.0500135446	0.0503695088	0.0525299505	0.05433255	0.0550339454	0.0557353216	0.0534977432	0.0541889515	0.053839545	0.0528011466	0.0588460893	0.0582573347	0.0544459687	0.0527170413	0.0557064194	0.0569510377	0.0616922999	0.0572768951	0.036419468
0.3333333333	0.1469194313	0	0	0	0	0	0	0	0	0	0	0	0	5.485285816360085E-4	0.0137087619	0.0324223365	0.0354847221	0.0346239672	0.0341478613	0.0366851685	0.041066991	0.0420293785	0.0400902818	0.0379238682	0.0382437695	0.039438228	0.0391611134	0.0418650059	0.043692617	0.0432995393	0.0304862349	0.0287999836	0.027737789	0.0263334441	0.0264829653	0.0252770254	0.0234119874	0.0226378956	0.0216888129	0.0199694812	0.0191441975	0.0184079796	0.0184355874	0.0187649732	0.0199376791	0.022094582	0.0218391415	0.0210377083	0.0203691441	0.0202494229	0.0203648059	0.019922017	0.0195405453	0.0199926161	0.0199318949	0.0201730807	0.020117158	0.0200239889	0.0199646192	0.0200867884	0.0200229966	0.0199330462	0.0208633139	0.0211144825	0.022340875	0.0227522548	0.0233307212	0.0247678912	0.0275235204	0.0277187855	0.0288415393	0.0299916949	0.0336234767	0.0339157708	0.033368355	0.0335626407	0.030670388	0.0285160685	0.0267431319	0.0250114203	0.026368082	0.0289491226	0.0325467467	0.0370287661	0.0378340699	0.0341078362	0.0347923202	0.0349228183	0.0344718322	0.0333875714	0.0309691206	0.0323246784	0.0320397234	0.0307300423	0.0329540694	0.0307808888	0.0303635569	0.0306996596	0.0325709254	0.0323104281	0.0364187555	0.0335023147	0.0346508823
0.3333333333	0.1492890995	0	0	0	0	0	0	0	0	0	0	0	0	7.35831024145865E-4	0.0170867588	0.0469957893	0.0522398232	0.0544822304	0.0561048647	0.061942317	0.0658121956	0.0660998049	0.0638433048	0.0590755525	0.0571670896	0.0586885254	0.0627170481	0.0645070732	0.0662453436	0.064555823	0.043256114	0.0402368391	0.0397778227	0.0366391323	0.0347152437	0.0336934302	0.0315100553	0.0305334885	0.0287058522	0.0267633615	0.0259467937	0.0254398938	0.0264693617	0.0268794153	0.0284244534	0.0320615032	0.0316397028	0.0297734737	0.0298006647	0.0300900292	0.0296329735	0.0296115693	0.0296800555	0.0303313711	0.0304705457	0.0303477811	0.0296198115	0.0300020352	0.0314270947	0.0314412316	0.0312746442	0.0312778793	0.0330274544	0.0338096392	0.036236468	0.0372646471	0.0382329034	0.0411535544	0.045537539	0.0448289864	0.0448012142	0.0467770684	0.051001149	0.0520308077	0.0535431015	0.0532243441	0.0520968403	0.0532078716	0.0507187185	0.0475947801	0.049569391	0.0544798819	0.061000431	0.065801843	0.06449455	0.0644601932	0.0626564713	0.0632770699	0.0611479847	0.0589732944	0.0546839428	0.0562755906	0.0557246177	0.053393116	0.0582776761	0.0555803606	0.0565798978	0.0561636734	0.0597975685	0.0590139444	0.0363598255	0.0542797707	0.0575507278
0.3333333333	0.1516587678	0	0	0	0	0	0	0	0	0	0	0	0	3.535811414726884E-4	0.0094507355	0.0315332657	0.0274258173	0.0278505007	0.0349093718	0.0466769703	0.0547306245	0.0536414299	0.0484891233	0.0448032955	0.0455718062	0.0468520407	0.0481199058	0.0508838352	0.0539833067	0.059731942	0.0438914204	0.0396077286	0.0383887914	0.0353082244	0.0339865212	0.0328609994	0.0312447467	0.0306452448	0.0292976819	0.0257146328	0.0257266154	0.02468731	0.0247933895	0.0254793819	0.026831156	0.0317367643	0.0322427558	0.0298062162	0.0291280681	0.0299983173	0.0277299806	0.0270547107	0.0269725851	0.0260033862	0.0252207557	0.0252073024	0.0245781873	0.0246693619	0.0245569579	0.0248442528	0.025535755	0.0258435846	0.0270044695	0.0272193864	0.0278495014	0.0279922356	0.027934994	0.0278594699	0.0315432332	0.0320505153	0.0346633404	0.0388129805	0.0428682539	0.0439065425	0.0443220657	0.0440991556	0.0429394344	0.0416364799	0.0397738699	0.0390607941	0.0404233863	0.0455887447	0.0506229662	0.0517275229	0.050645156	0.051749469	0.0513369122	0.0522379275	0.0512506154	0.050230645	0.0458115804	0.0461365165	0.046589698	0.0448178919	0.0512933735	0.0489664967	0.0471959782	0.0462358257	0.0484581368	0.0485860927	0.053210356	0.0499955803	0.0501178342
0.3333333333	0.154028436	0	0	0	0	0	0	0	0	0	0	0	0	0	4.537342640306087E-4	0.0054827811	0.0101537867	0.0107211741	0.0102511492	0.0102639847	0.0119839773	0.0159099774	0.0192406931	0.0186543385	0.0192129307	0.0199617694	0.0211884533	0.0218588895	0.0214937277	0.0213862205	0.0107446839	0.0091015218	0.009714063	0.0095362738	0.009696557	0.009700001	0.0089901514	0.0084509132	0.0076290484	0.006621062	0.0060131204	0.0055631868	0.0060445993	0.0066246233	0.0072235266	0.0077942037	0.0081001956	0.0074907704	0.0079155403	0.0088311586	0.0091662669	0.0093778222	0.0094263607	0.0100019142	0.0100385813	0.010353914	0.0105376036	0.01120715	0.0112234947	0.0114419316	0.0120763343	0.0126603414	0.0142149395	0.0150397044	0.0157265859	0.0150096197	0.0151724394	0.0150642934	0.0156988193	0.0151826672	0.0137373356	0.0133509317	0.0137627912	0.0139558159	0.0140884161	0.0141202195	0.0140597231	0.0143950998	0.0144250582	0.0154051639	0.0156340404	0.0193500277	0.0221563675	0.023697375	0.0234078116	0.0221647255	0.0238471733	0.0228466692	0.021279725	0.0200470167	0.0200919767	0.0201316669	0.0202995393	0.0205779196	0.0262567893	0.0245417581	0.0241254516	0.024084519	0.0269813538	0.0279361144	0.0285386303	0.029268437	0.0179593613
0.3333333333	0.1563981043	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3887734798597675E-4	0.0034096958	0.004404659	0.0047545884	0.004504887	0.0052759596	0.0078370321	0.01218756	0.016307592	0.0219788882	0.0292503237	0.0349540093	0.0425345774	0.0449352341	0.0478911072	0.0509428265	0.040031467	0.0370484046	0.0354039567	0.0322197201	0.032049665	0.03192314	0.0304211318	0.0304685802	0.0273625073	0.0236700302	0.0223635656	0.021732171	0.0219398167	0.0222424054	0.0238980793	0.0288757315	0.0267098074	0.0237388886	0.023302771	0.0236211663	0.0220925797	0.0224176794	0.0220164377	0.0219538506	0.0218880763	0.02146566	0.0208413322	0.0209589849	0.0213392332	0.0218436426	0.0221339423	0.022375925	0.0232713134	0.0236537947	0.0241964313	0.0244368106	0.0247966359	0.0245966527	0.0258750977	0.0250136769	0.0278553614	0.031251979	0.0353842691	0.0376754255	0.0402020436	0.0398903045	0.038008255	0.0374704577	0.0364016737	0.0359438728	0.0370619247	0.0410791296	0.0444822803	0.0459053602	0.044746874	0.0428990092	0.0460185731	0.046589297	0.04625601	0.0460004225	0.0449835191	0.0450446413	0.045902117	0.0443415311	0.0522116357	0.0464875222	0.0441107922	0.0420290945	0.044219874	0.0454802771	0.0462543523	0.046671248	0.0472474643
0.3333333333	0.1587677725	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7979338290178873E-4	0.0025168124	0.0056567767	0.0070558226	0.0087989933	0.0079572569	0.0079956053	0.0099458237	0.013456908	0.0141786686	0.0165639709	0.018591404	0.0195518193	0.0225363357	0.0246640984	0.0253796632	0.0209811006	0.0195246729	0.0196266882	0.0182910031	0.0171678435	0.0169976536	0.0163984466	0.0173423508	0.017244589	0.0142945729	0.0135463328	0.0127550675	0.0137468802	0.0146784162	0.0161556823	0.0188278435	0.0208957996	0.0209437945	0.0208335547	0.0218952252	0.0222902808	0.0214038964	0.0207181493	0.0214702879	0.0225689985	0.0225382489	0.0219220548	0.0224554398	0.0222332924	0.0232396999	0.0229839482	0.0232867711	0.0253955337	0.0258193079	0.0259371946	0.0258069285	0.0251815214	0.0241811925	0.0248879585	0.0244099468	0.0250606238	0.0263093497	0.0301691651	0.0303910777	0.0295134728	0.0300742043	0.0282824028	0.0277685861	0.0269250228	0.0298485144	0.0277414306	0.0309901136	0.0327084936	0.0331413031	0.0328134158	0.0310013686	0.0315717994	0.0314369458	0.0297846255	0.0289587673	0.0283919423	0.028915459	0.029183705	0.0273774441	0.0289060848	0.0272211409	0.0270110411	0.0267790084	0.0275165475	0.0279263443	0.0280459088	0.0272010532	0.0287296147
0.3333333333	0.1611374408	0	0.1220824275	0.1286586112	0.1650302175	0.2263696982	0.2495906616	0.2615521771	0.2521118573	0.2371719874	0.2268604707	0.2093262818	0.1402606711	0.102337028	0.1195435497	0.1800459685	0.2749842725	0.2532234395	0.221482131	0.1976681957	0.1788103072	0.1624871276	0.1431332064	0.1279407391	0.1198926426	0.1144046842	0.1124803047	0.1110847478	0.1130271404	0.107119444	0.0956040095	0.0905208462	0.091901296	0.0907187118	0.0890159791	0.0872298576	0.0843138382	0.0938115629	0.0914297723	0.0856082877	0.0841169473	0.0867269184	0.0970737615	0.1029137522	0.1090031628	0.1144991525	0.114406202	0.1113346421	0.1132537192	0.1136589944	0.1124781871	0.1198040763	0.1220951689	0.1225615351	0.1228181567	0.1222563675	0.1210111274	0.1211496104	0.1242103927	0.1243970155	0.1219712535	0.1233529908	0.1261877172	0.1232794111	0.1275757213	0.1279473739	0.1191047691	0.1197759745	0.1226220262	0.1115205226	0.1076780465	0.1055849178	0.1021181674	0.0992039383	0.0967955855	0.0926925463	0.0831964436	0.0782145185	0.0738946341	0.0725752109	0.0713141294	0.0693567558	0.0644771185	0.0704958353	0.0714931688	0.0757610025	0.0809526037	0.078975638	0.0789590322	0.0774318976	0.0720888975	0.0731802565	0.0735099703	0.0963933731	0.1174019379	0.1229746253	0.118187218	0.1182352439	0.1158617318	0.1184152088	0.1213950295	0.1226280795	0.1224459684
0.3333333333	0.163507109	0.0708004831	0.0953296925	0.1000445827	0.1292487557	0.1713558668	0.1817539064	0.19930897	0.2025950031	0.1928935187	0.1889869182	0.18802052	0.125668176	0.0920646931	0.1086298395	0.1445469756	0.1252532111	0.1152871181	0.0996354856	0.0858083109	0.0770347868	0.0687644971	0.0618346712	0.0553167639	0.0503717538	0.0487552891	0.0471519289	0.0481944798	0.048178171	0.0451498938	0.0420956653	0.0411223599	0.0408239297	0.0401255535	0.0392866275	0.0388456549	0.0370529003	0.0409118596	0.0396846471	0.0353369029	0.0350315313	0.0371565186	0.0419893639	0.0441108757	0.0475237572	0.0533965401	0.0550387881	0.0547796343	0.0554401287	0.05548221	0.0543532061	0.0517478828	0.0499803056	0.0495719718	0.0479097248	0.0533500118	0.0483446329	0.0446337089	0.0454823142	0.0438957974	0.045860365	0.0471958779	0.0479248749	0.0460903199	0.0471420028	0.0447165356	0.0453833874	0.0451489126	0.0462899673	0.0445005578	0.0449385488	0.0439141728	0.0409738073	0.0370274721	0.0336318622	0.0325974229	0.0300781879	0.0276577908	0.0253103387	0.0246059365	0.0220663001	0.0209840077	0.0218357221	0.022516793	0.0234070675	0.0211059727	0.0221298808	0.0229014838	0.0242281516	0.0234114712	0.0227557079	0.0221837278	0.0214555313	0.0192946455	0.0218666109	0.0242754418	0.023164735	0.0237570353	0.02321445	0.0225514017	0.0224832993	0.0231230654	0.0256745358
0.3333333333	0.1658767773	0.0655478747	0.1119429511	0.1291826967	0.1810359678	0.2482395188	0.2752342983	0.2956192776	0.2983265981	0.288263552	0.2765066392	0.2708879868	0.1812816245	0.1380343125	0.1623468799	0.2163855358	0.1910674293	0.173885532	0.1550857392	0.1433650719	0.1317468979	0.1210927625	0.1126192079	0.1013969768	0.093240746	0.087807628	0.08556435	0.0873892049	0.0893101879	0.0844651643	0.0782127714	0.0768270268	0.0769128204	0.0749694466	0.0734971765	0.0718808961	0.0690843069	0.076413578	0.0758669558	0.0718449544	0.0760786017	0.0788726543	0.0849998782	0.0885116689	0.0946029227	0.1008869373	0.0995474628	0.0948663013	0.0935405385	0.0927812985	0.0871981675	0.0874541483	0.0880591738	0.0904731143	0.0860094555	0.0820213804	0.0782963233	0.0771018928	0.0791404481	0.0782033167	0.072866628	0.0707887675	0.0708030801	0.0695910101	0.0703884306	0.0698684032	0.0684235588	0.0663714843	0.0666113903	0.0640147196	0.0631200378	0.0612021133	0.0576099571	0.0514469021	0.0468589533	0.0443719754	0.0396379619	0.0353473483	0.0304045833	0.0288425809	0.0256601956	0.0262323026	0.0258167037	0.0278124133	0.0299059464	0.0311202253	0.0317268351	0.0320579739	0.030685613	0.0317404663	0.0314264699	0.0317141655	0.0304661953	0.0288098906	0.0325634087	0.0337809799	0.0314036165	0.0315594251	0.0304183233	0.0318380337	0.0308942618	0.0308630515	0.0355086465
